,txt
1572,잔잔하면서도 생각을 많이 하게하는 드라마 
1573,엔딩 크래딧이 최고인 영화 
1574,헤헹 넘 재밌어욤홓ㅎ홓ㅎㅎ 
1575,이건 영화가 아닙니다 감상포인트 추천에서 왜 하나라도 눌러야되는지 모르겠네 
1576,선불교의 말씀이 떠오른다 평상심이 도다 
1577,현재 코로나 때문에 삶의 의미와 즐거움을 잊고 우울했는데 이 영화를 보면서 코로나 이전에 우리들의 모습들이 생각나서 울컥했다 참 소중하고 즐거웠던 시절 한번 사는 인생 지금 내가 걷고 있는 이 길이 내 삶의 목적이고 이유다 지금 이 상황 속에서도 소소한 행복과 즐거움을 찾으며 살아가야겠다 
1578,최근에 급격하게 삶이 무엇이고 나의 인생에서 목표로 하고 있는것이 무엇인지 정말 몰랐는데 이 소울이란 영화를 보고 나의 인생 나의 삶이 그저 소중하고 현재가 제일 소중하다는걸 일깨워주었다 다시 힘낼 수 있게 한 이런 감동 이상의 영화는 처음이다 너무 고맙다 
1579,전쟁과 죽음의 공포에서도 사랑은 피어나고 새로운 생명은 태어난다 가슴이 너무 아팠지만사마를 위해 아이들을 위해 희망을 심는 어른들의 모습에서 초월적 힘이 느껴졌다삶이 힘들다고 생각했던 내 생각이 산산히 부셔졌고내가 누리는 자유가 얼마나 크고 행복한지일깨워준 영화다 
1580,소장하고 싶은 또 보고 싶은 영화 순수와 영원을 느꼈어요 
1581,허허 아무리 중국에서 살다왔지만 도무지 이해가 안가는 이 중국 대만 갬성  스토리 연개성도 모르겠고 내용도 너무 이상해요남주가 나중에 오히려 무서워질 지경ㅠㅠ 호러물인줄 기대안하고 봤는데도 최악이네요ㅎㅎ 
1582,최고의 영화 우리의 권리를 위해 더 노력하겠습니다 
1583,재개봉한 이 영화를 극장에서 볼 수 있었다는 것에 너무 감사하다 영화를 보고 운게 몇 년 만인지 모르겠다 
1584,디즈니픽사는 항상 실망시키지않아요네 가족이 가서 봤어요 모두 감동받고 느끼는바가 커요 코로나때문에 집에서 애들보고 하루하루가 감사하면서도 지루하고 무료하게 느껴지는요즘  하루하루 소중하게 바라보고 감사히 살아야겠단 생각이 많이들었어요 어쩜이런 기발한아이디어에 묵직한 감동을 선사하는지   역시 믿고봅니다 
1585,세상을 살아가는 방법을 일께워준 영화 랄까보는 네네 좀 불편하고 짜증 나지만 따뜻하게친구들을 대하는 부부의 모습이 사랑 스럽게 느껴진다계절의 평범한 일상을 보여주지만 영화가끝나고 나서 나 자신을 되돌아 보게 된다 
1586,문재인이 10점줬을 영화 
1587,삶의 의미를 울리게 해주는 영화였습니다 믿고보는 픽사영화 
1588,재미있게 잘 봤습니다촬영하신 모든 분들 배우님들 너무 수고하셨습니다 
1589,좋은 영화였습니다 영적세계를 디즈니답게 잘 표현한것같아요 
1590,아무 편견없이 상영 하고 상영도중 눈을 뗄수가 없었다  나는 조일까 22일까서로에게 불꽃이 되어준 두 주인공불꽃은 삶의 목적이 아니라는 대사 
1591,제 2의 티모시를 발굴하고 제 2의 콜바넴을 만들고 싶었던건 알겠지만비쥬얼도 영상미도 음악도 배우들도 많이 아쉬웠다하지만 프랑스 노르망디는 아름다웠다 
1592,스물 한살이 이해하기에 어려운언젠가 꼭 다시 보고 싶은 영화현재로선 영상미만큼은 최고라고 말할 수 있는 영화 
1593,중간중간 의미없는대사나 지루함도있고 스토리가 아주 정교하지는 않았지만 삶에 대해 뭔가 깨닳음을 조금 던져주는 영화 
1594,어른들을 위한 애니메이션 영화 
1595,막장 리뷰 시간이 아까운건 처음 
1596,유치할 줄 알았는데 의외로 어른들이 보기좋고 메시지가 마음에 들었다 어느정도는 사색적이고 철학적인 성향을 갖고있는 분께 추천드려요 
1597,나도 모르게 맹목적으로 살게 될 때마다 떠올릴 것 같은 영화 
1598,참신한 스토리로 삶의 의미를 깨우치게 헤주는 영화 매순간을 즐기는 것이 삶의 의미 삶의 목적이 꼭 있을 필요 없고 인생 그 자체를 즐기는 것으로도 충분히 의미가 있다는 감동적인 가족 영화 
1599,꿈만 쫒지말고 현재삶을 즐겨라 
1600,재밋고 감동적이엿어요행복의 의미를 생각해봣어요 
1602,희생자 분들의 명복을 빕니다  영국에서 이 영화가 나온 것은 다소 아이러니네요 이차대전 후 영국과 승전국들이 맘대로 그어 놓은 국경선에 아프리카와 중동에서 내전이 끊이지 않는다고 들었는데요 
1603,잔잔한감동 삶의 불꽃은 사소한 것에서 
1604,10월의 스산한 날씨가 전해주는 가슴속 아련함 그런것이 생각났다 살아가자 
1605,안봐도 재미없을것같은데 
1606,픽사영화를 보게될때 기대할만한 스토리와 영상미 음악들이 있는데 영상미와 연출은 신선했고 스토리는 뻔한 느낌이지만 이 영화가 관객들에게 줄려는 의미는 확실하게 전달 받은것같다 그치만 너무 기대를 하면서 보기보단 그냥 보면 감동을 더 높게 받을것같다 
1607,과거의 맨인블랙 시리즈에 비해 너무 발전햇지만 볼만햇네용 간혹 웃음도 있었고 좋앗습니다 
1608,남녀가 가족이 되어 이상을 꿈꾸기엔 현실이 너무 가혹하다 나도 보청기를 꺼 주변의 잡소리를 제거하고 싶을 때가 있다왠지모르게 경험한 적은 없지만 이해가 된다 
1609,잼남 근데 제대로 된남자가 없냐 
1610,일상 그 자체가 소중하다 
1611,내는 영화마다 역대급을 만들어버리니 할 말을 잃게 만드는 제작력과 재미 
1612,코코의 여운 때문에 이 영화를 봤는데 난잡하고 감동이 없음 
1613,너무 재미있게 보았어요 
1614,마지막에 눈물흘려면서 웃는게 진짜 이해가 안됨 나만 그러냐 
1615,인생의 목적은 행복이네 
1616,여행하는느낌이들었습니다 
1617,픽사꺼가 의외로 이번꺼는 기대이하였다스토리가 너무 지루 그냥 캐릭터가 귀여운게 제일 큰 몫한듯 
1618,만족스럽다일상의행복 
1619,모듬요리를 만들려고 했는데 개밥이 나왔네 
1620,목적이 있는 삶이 아닌 무의미한 일상이 쌓여서 그 자체가 삶이 된다는 위로를 받은 것 같다 
1621,오히려 뻔하다고 생각했던 이런 이야기 전개가 신선하게 느껴지는 2021년겨울이였다 
1622,최고다 이건 진짜로 레게노다 
1623,재밌어요 일상을 소중하고 행복하게 
1624,그래서 버스킹 영상은 어디서 볼 수 있죠 어서 주세요 현기증 날 거 같으니까 
1625,삶의 정말 중요한 가치를 은은하고 세련된 연출로 보여준 영화 역시 픽사는 실망시키지 않네요 
1626,중간내용은 하참 뭐지 했는데 추억이 살려낸 영화난 다시 돌아가지 않을래 
1627,제목이 여러 가지 의미를 담고 있다 소리도 없이 
1629,빈 라덴 추적을 위한 수년 간의 집념 마지막 30분은 마치 내가 현장에 가 있는 듯한 느낌이 들 정도로 리얼했다 실화여서 더 짜릿 최근 본 영화 중 스토리 연출 연기 모든 면에서 최고의 영화 
1631,픽사식 마무리 여운주는 결말 늘 최고예요ㅠ 
1632,정말좋았어요 
1633,놀란 감독이 피나 치열한 전투장면 하나 없이 전쟁상황을 리얼하게 살리고 몰입감을 부여하는 방법은 바로 소리였다고 생각함배경음악과 실제 전장에 나가 있는 듯한 효과음이 리얼함을 극대화해줌 
1634,영상분위기부터 스토리 전부 그저 좋았네요 
1635,오빠인 세이타가 숙모의 집에 얹혀 살게되면서 눈칫밥을 먹었을 상황에서 세이타는 충분히 세츠코를 숙모 집에 맡기고 일터에 나가거나 방안을 모색할 수 있었다 혹은 집을 나간 후에도 다시 돌아갈 수 있는 선택지가 남아있었다 감독은 주인공 캐릭터의 청소년기 반골 기질과 어리숙함을 디폴트로 깔았을 수도 있다 하지만 그의 캐릭터 설정이 애매했다 잘 만들어진 플롯이라함은 유기적으로 그렇게 했을 수밖에 없는 선택지와 흐름을 만들어 내는 것 결국 세이타의 알량한 자존심 때문에 본인과 세츠코의 목숨도 앗아가버렸다는 해석을 가능케 한다는 점에서 설득력이 부족했다 전반적으로 승패국을 떠나 소수 엘리트들에 의한 전쟁으로 희생 당하는 일반인들의 참상을 다루는 클리셰들은 이 영화가 특별하다는 것을 방증시키지 못 했다 
1636,조금 뭔가 빠진거 같아요 
1637,오 역시 심연에서는 이해 할수 없는 것 들이 존재 하는군요 
1638,잘 봤습니다 이탈리아 가 보고 싶어요 
1639,루시그레이스 
1640,21년 첫 영화로 완벽했던 영화다갓디지니 갓픽사 
1641,두배우 연기는 굿 난 신혜선이 그냥 너무 좋음초반 카메라 워킹 왜저러지 싶었고후반 신파 ㅠ 엄마와 유대감이 없는 딸이 움직이는 초반부라 기대가 많이 됐는데 그게 많이 아쉬웠고 반전은 재미있었다제발 그놈의 모성애좀때려치워라 사건은 다 재밌는데 저억지감정선이 다망치네 
1642,그냥 짱 최고로 재밋엇음 
1643,일년에 한번씩 꼭 찾아보게 되는 영화흥미진진한 스토리에 감탄하고그 와중에 감동이 담겨 뭉클하고실화라는 이야기에 깜짝 놀라게 되는 영화 
1644,너무재미없어요 스토리가 너무 뻔해 
1645,재밌다 그림이 예뻤다 감동적이다 노래가좋고 웃기다 
1646,무술영화로썬 100프로 흠잡을게 없지만 러브스토리로서도 흠잡을게 없었던 영화 임청하랑 양가휘랑 객잔에서 만나는 연출씬보고 어찌나 설레던지  
1647,역시 디즈니는 디즈니다 
1648,인생을 돌아보게 만들어주는 영화입니다 
1649,요즘 진짜 댓글 알바가 있나요삼진그룹토익반도 그렇고 소울도 그렇고인사이드아웃에 5분의 1을 생각하세요아이들은 지루해서 짜증내고 저도 지루함이 
1650,이 영화 추천해드립니다 꼭보세요 진짜 제가 살이있을때 이영화를 보게되어 진심은로 픽사한테 감사한다는 마음이 들었을 정도예요 
1651,내 인생의 쓸모를 굉장히 많이 고민하던때에 좋은 영화를 보고 가슴이 따뜻해졌어요 
1652,미래만 보고 달려가는 우리에게 현재의 소중함을 일깨워주는 것 같다 미래를 위해 현재의 행복을 놓치지 말고 하루하루 충실하게 살아가야겠다 그치만 조금 지루한 면이 있었다 
1653,지금여기서 행복하자 
1654,삶의 목적을 너무 찾으려고 하다보니 일상을 느끼고 살지 못한다 특별한 날 대단한 것만이 의미 있는 것이라 생각해서 그렇지 않은 것들이 하찮아 보일 때가 있다 하지만 순간 순간 오감을 느끼고 감정을 느끼고 삶자체를 느끼는 것 그것이 잘 사는 것 요즘 생각이 많았는데 소울보고 느끼고 갑니다 
1655,cg부분에서 약간 어색한 거 빼곤 괜찮다 클라라 역의 매력적인 여주와 세상에서 가장 슬픈 자장가가 여운으로 남는다 
1657,굿 너무 감동적이에요 
1658,너무 재밌었어요 뻔하지 않은 전개와 감동 
