,댓글,출처
1701,한국 경복궁올때마자 한국의 의상입어보자며 한복입고다닐때는언제고 언제부터 한복이지들꺼됨ㅋㅋㅋ,./data\subusunews.csv
1702,얘네 왜이래 뭐이리 뻔뻔해,./data\subusunews.csv
1703,ㅅㅂ 선넘네,./data\subusunews.csv
1704,제발 ㅉㄲ국 세계지도에서 사라졌으면,./data\subusunews.csv
1705,트럼프가 중국 더 조져야 정신 차릴텐데 하,./data\subusunews.csv
1706,애초에 이름이 한복인데,./data\subusunews.csv
1707,하 무슨 말 하고싶은지 알겠제,./data\subusunews.csv
1708,에혀 중국짱개 꺼져라 세계에 비난받을 준비나해,./data\subusunews.csv
1709,어서 한복도 유네스코에 등재됐으면 좋겠네요,./data\subusunews.csv
1710,가지가지한다 예능도 그대로 배끼면서,./data\subusunews.csv
1711,왜 나대 우리꺼야 ㅡㅡ 나 한복 짱 조아하는데,./data\subusunews.csv
1712,세라핀도 쉬익쉬깅ㄱ,./data\subusunews.csv
1713,가지가지로 지랄하네,./data\subusunews.csv
1714,댓봐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ역시 믿고 거르는 중국,./data\subusunews.csv
1715,쓸데없는 중국의 애국심,./data\subusunews.csv
1717,한복입는날 해서 전국민이 한복입는거 보여줘야하나,./data\subusunews.csv
1718,만물중국설 정도껏 적당 해라 양심뒤졌나 진짜 니들꺼인 코로나랑 미세먼지나 가져가세요,./data\subusunews.csv
1719,중국 참 지랄들 한다 증말 코로나나 가져가지ㅋㅋㅋ미세먼지두,./data\subusunews.csv
1720,짱개는 역시 쓰레기,./data\subusunews.csv
1721,중국 전통의상 중에 한푸가 있는 건 맞음 치파오는 만주족 의상이고 한푸는 한족 의상 기반 우리나라 한복은 동북아시아 스키타이 유목민 이쪽에서 유래해서 가장 오래된 증거를 고구려에서 찾을 수 있음 한복 조사한적 있는 사람이나 패디 전공한 사람들은 거의 다 알거임 근데 동북아시아에서 왔다고 역사의 근거지가 대충 비슷해 보인다고 해서 다 중국 옷이 아니라고 그지들아 많이 봐줘서 지네들 말대로 역사를 공유했다고 가정해도 우리쪽에서 발전해 온 한복이 너네 한푸가 되는게 아니지 엄연 다른 나라인데 아주 모든 아시아가 다 중국꺼라고 우기지 그러냐 중국 윗대가리덜 아주 입만 열면 그짓말이 자동으로 나와 그거 때문에 잘못 배우는 다음세대 중국인들은 어쩔거야,./data\subusunews.csv
1722,중꿔들은 한푸챌린지가 한복챌린지 하는 새럼들이 시비털어서 시작했다고 생각함 한복챌린지 왜 시작됐는지 알지도 못하면서,./data\subusunews.csv
1723,지금 짱개들은 지들이 시비턴게 아니라고 생각하고 있음 한복챌린지가 그냥 한국사람들이 시비걸어서 짱개들이 한푸챌린지 시작하게 된거라고 이상하게 인식함,./data\subusunews.csv
1724,중국엔 중국인 밖에 없어서 중국같은 짓 하지 중국인들 ㅋㅋㅋㅋㅋ 중국 읽다보면 중국 중국 ㅋㅋㅋㅋ 중국이래요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 돌아가셨으면 좋겠다 가능하면 많은 사람들이 한번에 말이다 중국 각 지역 여기저기서 인구 밀도가 좀 줄어들면 좋겠다 살기좋은 세계가 되길 바란다,./data\subusunews.csv
1725,넷상에서 한복챌린지 하다가 짱개들한테 시비털린 사람인데 언론에서 다루고 있는 건 약간 와전된 느낌이 강함,./data\subusunews.csv
1726,제가 14살때 그니까 무려 17년 전에 동북공정을 주제로 청소년 기자단이 고구려 발해 유적지를 방문취재한 적이 있어요 고구려 유적지 수도 국내성은 버려진 성곽이 되어 벽돌이 마을에 굴러다니고 마음대로 사용되고 있었고 광개토대왕비와 장수왕릉 앞 작은 박물관에서는 중국인 안내원이 고구려는 중국의 일부였다고 설명중이었고 영어와 중국으로 된 안내문에는 광개토대왕과 장수왕이 일개 지방관리로 소개되고 있었습니다 우리 그룹이 한국에서 온 것을 알고 경비원을 불러 거칠게 쫒아냈고 어린 마음에 충격이 컸던 기억도 생생합니다 영문을 모르던 외국인 관광객들은 그날 무엇을 듣고 배워갔을까요 미국 내 상위랭크된 중국모바일 게임에서는 곤룡포를 입은 조선왕이 중국황실 배경으로 등장합니다 단지 각국왕의 의상선택 중 하나가 아니냐고 하실 수 있겠지만 광고만 보고도 게임을 하는 것 만으로 세계는 특 아이들은 잘못된 역사를 학습합니다 자세 관심있게 알아보지 않으면 단순 경험에서 학습하니까요 개구리가 서서 익어 죽듯이 스며드는 역사왜곡이 제일 무섭습니다 제2의 기무치 다케시마를 만들 순 없어요 세계 경제국력 9위인만큼 역사왜곡에 능동적으로 적극적으로 국가가 대처해주기를 바랍니다,./data\subusunews.csv
1727,그럼 코로나도 다 뺏어가고 선 좀 넘어봐,./data\subusunews.csv
1728,문정부 뭐하냐,./data\subusunews.csv
1729,아 진짜 보는데 너무 어이가없어서 웃음이 나오네 ㅋㅋㅋㅋㅋㅋㅋㅋ,./data\subusunews.csv
1731,그럼에도 불구하고 일본만 때리는 지금 정부를 보면은참,./data\subusunews.csv
1732,명나라보다 400년 더 빨리 고려가 생겼는데 고려옷을 명나라가 카피한것을 몽골의 노예로 살았던 한족 명나라가 고려양을 지들 옷이라고 주장하네,./data\subusunews.csv
1733,진짜 화가 나는데,./data\subusunews.csv
1734,진짜 노답이다 와다 자기네꺼래 미친것듯,./data\subusunews.csv
1735,짱깨 아으,./data\subusunews.csv
1736,역시 짜가리의 나라 답다,./data\subusunews.csv
1737,저것도 병이다,./data\subusunews.csv
1739,우리 아주 정치도잘하고 경제도잘하는 더불어민주당 문재인정부가 알아서다잘하겠죠 자칭페미니스트 박원순 성추행혐의로 자살한것도 알아서다해줬는데요 일본은 항상적이고 중국 북한은 우리의친구인거는 문재인을 뽑은 당신들도 당연하게생각하겠죠 한복그냥중국에줍시다 어차피 우리친구인데 중국몽화이팅,./data\subusunews.csv
1740,대국이 되고싶다면 대국처럼 행동하라,./data\subusunews.csv
1741,우리나라 진짜 멍청하고 답없는게 그냥 욕하고 끝임 어떤 현실적인 대응책과 상황타개 시나리오를 내놓는 사람은 정부나 민간기관에서 조차 없고 사람들도 그런 대책이 뭐가 있는지에 대해서는 아무 관심이 없음 그저 욕하고 지나가기 바쁨 이대로 가면 넘어가는건 시간문제일듯 ㅎ,./data\subusunews.csv
1742,코로나때문에 정신이 돌았나,./data\subusunews.csv
1743,타이완 넘버원,./data\subusunews.csv
1744,짱궤들이 이러는 이유 한반도 중국땅으로 편입 시키고 한국 문화 말살 ㅋㅋ 딱 보면 모르겠냐,./data\subusunews.csv
1745,지금 정부면 걍 다 가져가라고 퍼주지 않음ㅋ,./data\subusunews.csv
1746,제발 미세먼지나 보내지 말고 코로나나 좀 인정해라,./data\subusunews.csv
1747,중국이 강국이긴하지코로나 수출강국,./data\subusunews.csv
1749,우리는 중국 받들어야 한다 이것이 우리나라의 운명이다,./data\subusunews.csv
1750,진짜 개쳐나대 착짱죽짱 ㅅ ㅂ,./data\subusunews.csv
1751,병신은 병신인걸 모르니까 병신이다,./data\subusunews.csv
1752,하하다하다 진짜,./data\subusunews.csv
1753,진짜 그만 옘병해라,./data\subusunews.csv
1755,샹송이랑 요들도 니들꺼라고해 ㅋㅋ,./data\subusunews.csv
1757,진짜 지랄들하는구나,./data\subusunews.csv
1758,진짜 왜저래,./data\subusunews.csv
1759,병신같은 모택동이가 문화대혁명때 수많은 문화유산을 지들 손으로 다 때려부시고 불태우고해서 다 없애버리고선 ㅋㅋㅋ 문화유산 해석이 가능하고수많은 지식인들을 다 죽여놓고선 ㅋㅋㅋ 그러니 근본 없는거지 ㅎㅎㅎ,./data\subusunews.csv
1761,작작해라 진짜,./data\subusunews.csv
1762,진짜 지랄허네,./data\subusunews.csv
1764,와 이샛기들 선 씨게 넘네 진짜 코로나나 챙겨,./data\subusunews.csv
1765,우리나라 문화 잘지키길 바랍니다 나랏님들,./data\subusunews.csv
1766,미세먼지 코로나나 도로 가져가라,./data\subusunews.csv
1767,짝퉁도 코로나도 너네 거 잖아,./data\subusunews.csv
1768,아주 지랄 쌈싸드세요 ㅋㅋㅋㅋ 왜 영국이랑 일본의 식민지였던 너희는 그럼 ㅋㅋㅋ 일본이랑 영국 문화배낀거구나 이래서 어른들이 중국 떼놈들은 팬티도 조심하랬는데 ㅋㅋㅋㅋㅋ 짝퉁의 대가들 ㅉㅉ 발전 이 없어 애들이,./data\subusunews.csv
1769,참 가지가지로 삽질하는 중국,./data\subusunews.csv
1770,우리나라 언론이 왠일이냐ㅋㅋㅋ,./data\subusunews.csv
1771,막 광고에서 나오는 육성 게임 세자나오고 귀빈나오고 그게임도 중국회사에서 만들었던데 제발 그 게임 하지좀 마라 중국에서 세지라는 칭호를 왜쓰며 왜 한복과 치파오 섞어놓은 듯한 것들을 입고나오는 게임이 뭐가 재밌냐 진짜 하지마 그 게임에서 우리나라위인들 이순신 장영실 등 이름 쓰면서 위인 욕한다고 나쁜역할로나오고,./data\subusunews.csv
1772,Hanbok is a traditional Korean costume,./data\subusunews.csv
1773,짱개들 진짜,./data\subusunews.csv
1774,참억지부리네 애냐,./data\subusunews.csv
1775,병신짓을 만들어서 쳐하니 타이완넘버원 소리가 나오지,./data\subusunews.csv
1776,근성은 바뀌지 않으니,./data\subusunews.csv
1777,하다하다 이제 이걸 하 민족성이 이상하네,./data\subusunews.csv
1778,지랄도 풍년이네 이럴때마다 생각나는 단어는 착짱죽짱 밖에 없다,./data\subusunews.csv
1779,일본은 500년동안 적이었고 중국은 5000년동안 적이었지,./data\subusunews.csv
1780,댓글 존나 사이다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 레알 좀 뜬다 싶으면 다 지들거래ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\subusunews.csv
1781,아니 일본이고 중국이고 왤케 남의껄 탐내 자기네들 국뽕도 심하면서 너네꺼나 잘 챙겨,./data\subusunews.csv
1782,단오는 원래 중국꺼 아닌가,./data\subusunews.csv
1784,맨날 남의껏 뺏어다가 지들꺼인냥 ㅈㄹ하는게 마치 일본,./data\subusunews.csv
1785,어쩌라고 니넨 이제껏 치파오로 살았으면서,./data\subusunews.csv
1786,답없다 중국,./data\subusunews.csv
1787,ㅁㅊㄴ들이 진짜 개선넘네ㅋㅋㅋ,./data\subusunews.csv
1788,코로나 터지고 대가리도 터졌나,./data\subusunews.csv
1789,Kda도 개빡치는데 중국 진짜 뭐임 걍 나라 자체가 민페,./data\subusunews.csv
1790,싯팔 존나 빡쳐,./data\subusunews.csv
1791,지도에서 중국만 사라졌음 좋겠다 뭐이렇게 짜증난담 저멀리 끄지라,./data\subusunews.csv
1793,코로나는 누구꺼 너네꺼,./data\subusunews.csv
1795,중국 보면 불만이 참 많아 보임 ㅠ얼마나 나라가 어지러우면 ㅉㅉ학교 다닐때 꼭 있던 질투심 많은 애들 보는 거 같음,./data\subusunews.csv
1796,쌍욕이 절로 나옴 덜 떨어진 독재자의 실패한 정책으로 흙이나 파 먹던 인간들이 싼 노동력 덕분에 세계의 공장이 되고 돈 좀 벌더니 이제 하다하다 별 개지랄을 다 하네 아니 그렇게 한국 문화가 지들꺼라고 우기면서 한국어 제대로 할 줄 아는 인간은 왜 없냐 죄다 북한말이나 함경도 사투리에 경북 사투리에 중국어 한자 독음 짬뽕으로 섞어 쓰는 인간들밖에 없어 이거 그냥 넘어가면 개호구 인증하는 거밖에 안 됨 국제적으로 영향력이 있는 나라라고 무조건 봐 주고 넘어가기 식으로 하면 될 것도 안 됨 이게 애초에 제대로 짚고 넘어가서 선 넘는 짓 못 하게 했어야 하는데 경제적인 문제로 넘어가고 북핵 문제 때문에 넘어가고결국 저 인간들의 유치하지만 무대뽀스러운 방식대로 저런 미친 짓과 각종 개드립을 모아 언젠가는 한반도 자체가 우리 영토였다는 소리 지껄일까 겁남 어느 시대든 어느 나라든 파쇼스러운 나라는 사고를 꼭 치는데,./data\subusunews.csv
1797,너넨 안 돼 영 인간되긴 글렀다이것들아,./data\subusunews.csv
1798,옘병들을 떨어요,./data\subusunews.csv
1799,샤이닝니키 겁나 유명해졌네,./data\subusunews.csv
1800,트럼프제발 중국좀 박살내줘 친중싫어싫어,./data\subusunews.csv
1801,진짜 웃겨요 중국 애들아 한복이 니들꺼라면서 저고리 매놓은 꼬라지 봐라 고리도 못매는게 지들꺼라고 우기네 ㅋㅋㅋㅋㅋㅋㅋ 중국 니들 백날 화려하네 입고나와서 옷고리 선도 못 추수리는 짝퉁 티난단다 쯧쯧쯧 니키 라는 겜에나오는 저고리는 아에 리본으로 그려놨네 ㅋㅋㅋㅋㅋㅋㅋㅋ 도른자들 ㅋㅋㅋ,./data\subusunews.csv
1802,중국문화제 특징 문화재화재 재,./data\subusunews.csv
1803,티벳 신장 홍콩 모두 독립하기를,./data\subusunews.csv
1804,홍콩 대만 다음 우리야 ㅋㅋ,./data\subusunews.csv
1805,고구려땅 내놓으면 인정,./data\subusunews.csv
1806,미쳤어 진짜,./data\subusunews.csv
1807,love your변발,./data\subusunews.csv
1808,이유라 한국을 흡수 속국으로 아니까 음 재앙씨가 중국에 비비고 있으니까,./data\subusunews.csv
1809,이거 너가 말한거다,./data\subusunews.csv
1810,지롤을해라 안씻고 떼쓰지 마제발,./data\subusunews.csv
1811,도랏나 중국닝겐들,./data\subusunews.csv
1812,변발에 호복이나 입고다니지 ㅈ랄이야,./data\subusunews.csv
1813,코로나나 챙기지선 넘네 중국죽는다,./data\subusunews.csv
1814,어차피 대한민국 정권이 친중정권인데 우리끼리sns에서 뭐라뭐라해봐야 뭔소용이냐 하아,./data\subusunews.csv
1815,너희는 Made in COVID19,./data\subusunews.csv
1816,코로나가 중국니들꺼자나 제발 가져가 ㅗ,./data\subusunews.csv
1818,중국도 일본도 우리나라가 만만하니 이리도 떼쓰는지속상,./data\subusunews.csv
1819,착짱죽짱이란 말이 정설,./data\subusunews.csv
1820,뭐든 우기면 다 되는줄중국 개극혐,./data\subusunews.csv
1821,아주 그냥 나중에는 나라가 그냥 다 자기꺼라고하겠네ㅋㅋㅋ,./data\subusunews.csv
1823,진짜 이웃국가복없기론 세계최강,./data\subusunews.csv
1825,ㅜㅜ 중국,./data\subusunews.csv
1826,이거원 몇백년후에는 BTS도 중국인이라고 말할 인간들,./data\subusunews.csv
1827,니들은 치파오가 전통이잖아 무슨 한복이 지들꺼래 일본닮아가냐,./data\subusunews.csv
1828,쌩때도 작작 부려라 ㅡㅡ 봐주는것도 한계가있다,./data\subusunews.csv
1830,저주받은 언어에서 진화버전인 저주받은 나라,./data\subusunews.csv
1831,이정도면 국경넘어 러시아문화도 자기네가 원조라고 할 판이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\subusunews.csv
1832,진짜 착짱죽짱이 맞는 말이네,./data\subusunews.csv
1833,어머머 중국 왜이래ㅋㅋ,./data\subusunews.csv
1834,역겨워 중말,./data\subusunews.csv
1835,얼마나 한국을 개호구로 알면 모든걸 다 빼앗아가려하나,./data\subusunews.csv
1836,가져도 됨 그대신 니네가 뭘허든 앞에 짭 이붙을거야 ㅗ 죠랄도 정도가 잇지 짱깨들은 원래 태생이 짭인가 하긴 모든 바이러스가 made in china ㅗㅗ,./data\subusunews.csv
1837,너넨 치파오 있자나,./data\subusunews.csv
1838,일본으로도 모자라,./data\subusunews.csv
1839,한복은 조상때부터 우리거였는데 저 개새끼들은 뭔개소릴하는거지 저 짱깨 개새끼들 지들거라고 우길걸 우겨라 아무리봐도 엄연 한국건데 웃기네 머가리가비었나 역시 중국은중국이야 모든지다뺏어가고 저나라사람들은 머리통이 죄다비었나봄 에구 드러워서 여러분 제발 우기는 저런 꼴통들이 사는나라는 여행가지맙시다,./data\subusunews.csv
