,댓글,출처
80215,렉카새끼들 일베자료 존나 퍼가면서 일베는 사회의 악이라고 발악함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80216,잘했어 우리 어디서든 만나지 말자 사기 잘 칠거 같아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80217,3번 8번 빼고 다 갖다버려라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80218,머한민국은 팩트체크문화가 없어서 주작선동하기 존나 쉬움최소 저런글 올라오면 구글에 이미지검색이라도 해봐야함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80219,지배층들이 원하는대로 개돼지화가 잘된 한국인들 커여워,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80220,와 저게 주작이라고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅅㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80221,ㅅㅂ ㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80223,조작과 가짜 선동질에 잘도 속아넘어가는 애들이극우 일베 틀딱들의 종특이 아니더냐ㅎㅎㅎ일게들아 거울 좀 봐라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80224,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ근근웹새끼들 존나 서식하네 관음환자 틀딱새끼들,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80225,개돼지 조련사 ㄷㄷㄷ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80226,개돼지 조련사 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80227,시발 우리까지 개돼지 만들뻔 여긴 팩트 일베다 시발분탕어그러 새끼 ㅁㅈㅎ ㅅㅂ 너개새 이런 고의적인 주작정보 퍼뜨리는 색 고소 고발 안되냐시발 우리까지 개돼지 만들뻔 여긴 팩트 일베다 시발분탕어그러 새끼 ㅁㅈㅎ ㅅㅂ 너개새 이런 고의적인 주작정보 퍼뜨리는 색 고소 고발 안되냐시발 우리까지 개돼지 만들뻔 여긴 팩트 일베다 시발분탕어그러 새끼 ㅁㅈㅎ ㅅㅂ 너개새 이런 고의적인 주작정보 퍼뜨리는 색 고소 고발 안되냐시발 우리까지 개돼지 만들뻔 여긴 팩트 일베다 시발분탕어그러 새끼 ㅁㅈㅎ ㅅㅂ 너개새 이런 고의적인 주작정보 퍼뜨리는 색 고소 고발 안되냐시발 우리까지 개돼지 만들뻔 여긴 팩트 일베다 시발분탕어그러 새끼 ㅁㅈㅎ ㅅㅂ 너개새 이런 고의적인 주작정보 퍼뜨리는 색 고소 고발 안되냐시발 우리까지 개돼지 만들뻔 여긴 팩트 일베다 시발분탕어그러 새끼 ㅁㅈㅎ ㅅㅂ 너개새 이런 고의적인 주작정보 퍼뜨리는 색 고소 고발 안되냐시발 우리까지 개돼지 만들뻔 여긴 팩트 일베다 시발분탕어그러 새끼 ㅁㅈㅎ ㅅㅂ 너개새 이런 고의적인 주작정보 퍼뜨리는 색 고소 고발 안되냐시발 우리까지 개돼지 만들뻔 여긴 팩트 일베다 시발분탕어그러 새끼 ㅁㅈㅎ ㅅㅂ 너개새 이런 고의적인 주작정보 퍼뜨리는 색 고소 고발 안되냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80228,어제 일베에서 바이두 회장 딸이랑 이재용 딸이랑 친구인게 존나 위험하다던 새끼 생각나노 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80229,그래서 누군데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80230,명예 전라도인으로 임명한다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80232,씨발 일베 욕은 존나 하면서 다 일베글 퍼다 나르고ㅋㅋㅋ 일베충은 어디에나 있다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80233,일베를 누구보다 사랑하시는 씹덕들,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80234,너가 대통령 해라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80235,우리나라는 선동에 왜 이렇게 약하냐 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80236,존나 웃기네 팩트체크는 찾아볼수도 없당께,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80237,좀 좋은쪽으로 선동해보지 그랬노재능낭비,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80238,와씨발 이정도면 좌좀들 평균지능이 돌고래 미만인 수준아니냐 ㄹㅇ 사람새끼들이냐 저게 ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80239,딱봐도 씹주작인데이걸 어캐쳐믿냐 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80240,누군지는 알바없고 대충 돈많은집 딸이겟거니 유추는 해볼거 아냐그냥 그러려니 하는거지 뭐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80241,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80243,비스트 테이머 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80244,예전에 일본 초밥명인 죽었다고 주작했다가 인터넷 기사까지 나왔던거 기억하노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80245,ㅋㅋㅋㅋㅋㅋㅋ 조련사 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80247,저게다 구라야 시발 진짠줄 ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80248,일베만 믿어라일베는 성경이다한국은 선동이 너무 쉽다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80249,그런데 진짜였습니다 라는 반전,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80250,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 조선인 개돼지 인증 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80251,일게이야 이런 재능을 좌좀을 분열시키는데 사용해주라 팩트는 중요하지않음 오직 그럴사 하면 된다오른쪽에도 너같은 재능을 가진 프로파간다 장인이 필요하다이기누가 알겠노 지가 홍준표나 다른 우파인사를 대통령으로 만들지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80252,글쓴게이가 말하고 싶은건 나 선동에 재주있소 가 아니라 한국 개돼지들 수준이오 여서개돼지들은 우파 찌라시는 믿어도 좌파 팩트는 선동이라 생각하기 때문에 불가능ㅠㅠ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80253,생각해보니 맞네 지들믿고싶은대로믿는 새끼덜,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80255,시발 나도 믿었네 ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80256,전략본부장 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80257,이제 헬조선 인간들은 습관적으로 선동당하고선동이 선동인지 모를 정도의 개돼지가 되었다는 증거네존나 무섭다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80258,안믿는사람 없을거닼ㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80259,일베 파급력 지리노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80260,4 정보X 가 큰일했다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80261,주작했다는게 주작일 수도 있다 병신들아내가 저 짤 본 게 23일인데 뭔,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80262,결국에 제일 먼저 당한 새끼들은 일베충이노 씨발ㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80263,ㅋㅋㅋㅋ 진짜야 증거는,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80264,진짜 민주당새끼들 죽여버리고싶다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80265,저 때 이명박 때임 좌파나 우파나 군대에서 나가라 된 사람 나 몰라라하는건 공통점,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80266,그냥 민주당새끼들 죽이고싶다고한건데 왜 이명박 각하를 들먹거림 쳐맞을래,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80267,솔직 박대철한테 실망함 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80269,팩트10년넘게 천안함 분향소 남몰래 찾아가서추모하고 가족만나서 밥먹은게 이명박임감옥가서도 조화보냄자기 임기때 일어난 일이라 끝까지 챙김,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80270,정권따라 다름 지금이야 그렇지 이명박근혜때는 최소한 전쟁나면 총들고 나가 싸우려는 20대 젊은사람들 많았음지금은 그런짓하는게 ㅂㅅ이라고 함누가 국가에대한 희생의 가치를 이렇게 만들었을까,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80271,연평도포격때는 지 전역도 미루고싸우겠다는애들 많았음ㅋㅋㅋ그리고 걔들 공기업특채되구사회적으로 그게 올바르고건강한 방향이라고 생각함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80272,이런사람두 있구 저런사람도 있는거지근데 국가적 입장에서 봤을땐 저런애들이 많아져야 더 이로운거고그건 대통령이 추구하는 방향에따라 인원도 늘고 줄어든다는거지ㅋㅋㅋ나도 지금은 너랑 생각 같아짐 많은 사람들이 생각이 바뀌었어,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80273,이번 4월 시장 선거때 보면 알겠지ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80274,민주당이랑 무 슨상 관,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80275,홍어새끼들은 절대 알 수없는거,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80276,저런 사람은 진짜 도와줘야됨 나라에서는 치료 지원금이라던지 생활지원금 같은거 전혀 없는거냐 나라위해 일하다가 장애인된거자너,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80277,저게 말이되는상황이냐 진짜수학여행가다가 사고로 죽은 애들은 보상금8억씩받고나라 지키다 저렇게된 군인은 저지경으로 살고시팔 진짜 해도 너무하네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80278,12억임 거기에 ㅇㅣ거저거 엄청받음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80279,문재인이 개병신씨발놈이라 나라꼴이 말이아니다 ㄹㅇ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80280,진짜 나라가 거꾸로 돌아간다 거꾸로 돌아가 시발,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80281,저걸 북한의 소행이라고 말하지 못하는 사람이 많다는게 참 놀라워,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80282,천암함 후드티 왜 안파냐 모자는2개 있는데 노무노무 추워서 후드티라도 입어야 하는데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80283,천안함은 진짜 불쌍하다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80284,저 사람 같은 이들 도와주는데 세금 들어가는건 전혀 아깝지 않다그런데 끝없는 세월호 나부랭이북괴에 의미없이 퍼주는거씨팔,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80285,세월놈들은 불쌍하지도 않음그냥 생판 남이 교통사고로 죽은게 다니까근데 천안함은 너무 안타깝다 병사들도 많이 죽었다는데 군복무하다가 뭔 개죽음인지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80286,CRPS냐 안타깝다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80287,아니 왜 보상금을 둘째치고치료비를 걱정한다는게 말이 되냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80288,군인 천시하는나라 최악의 결말을 맞이하리라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80289,왜 보험으로 안되는거임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80290,훠훠훠 재미있는 장치를 달고있군요,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80291,세월호보다 대우가 좋아야지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80292,씨발 국가에서 왜 이런거 지원안해주나 진짜 부를 때는 국가의 아들이고 다치면 느그아들이네ㅡㅡ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80293,운동권 틀딱 망상가 자식 아니면 들어 이게다 전두환 대통령께서 대통령직에서 물러나서 이다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80294,ㅆㅂ나라가 빨갱이 천지가 된 것도 서러운데보수정권 9년동안 왜 못챙겨줬노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80295,시발새끼들 보수라고 하지 말자 다 민좆당2중대임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80296,미친나라 미친정부 미친페미 미친좌빨 미친공산주의자들 미친김치년들 그리고 병신보빨발정머슴남 그리고 외로운 애국보수,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80297,치료비를 걱정하게하노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80298,전쟁 일어나면 바로 텨야되는 이유지휴전일때도 저모양인데 전쟁일어나서 죽으면 당연하다고 여기겠지좆같은 나라 ㄹㅇㅍㅌ ㅂㅂㅂㄱ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80299,아 씨발 분노게이지 이빠이 올라가네 나라를 지키다가 빨갱이새끼들 때문에 죽다 살았는데 나라에서 책임을 져야지 개인이 저고생을 하고 있었다고 이런 씨부랄 여행가다 배침몰해서 죽은 사람들은 수억씩 보상해주고 개판오분전이다 진짜 아 씨발,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80300,헴볶는게이 어디갔어,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80301,정떨어지는 나라 조선은 조선다울수밖에 없노 본래로돌아가듯개돼지들에게자유민주주의는사치다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80302,갑자기 문재인 짜장면 드립이 생각나네 존나 열받네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80303,근데 이 씨발 문재인 개새끼는 아오 씨발 왜 저런 군인 안도와주고 욕보이고 아 씨발 좆같네 진짜,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
