,댓글,출처
102648,저두 참여하겠습니다앙 정말 점점 더 잘생겨져,./data\장성규.csv
102649,마스크 착용해도 성규님 미모전력은 못따라가죠,./data\장성규.csv
102651,아고 설렘 ㅋ,./data\장성규.csv
102652,한마디로 존잘,./data\장성규.csv
102653,순간 윤균상님인줄알았네요,./data\장성규.csv
102654,어이후 놀래라,./data\장성규.csv
102655,반지 못빼겠는데,./data\장성규.csv
102656,요즘 쫌 마니잘생겨신거같아요,./data\장성규.csv
102657,아 이러면 안되는데 초코양락인줄 알았어요,./data\장성규.csv
102658,반지가 작아보이는뎁ㅋ,./data\장성규.csv
102660,반지돌아간고 의도적인가ㅋㅋㅋㅋㅋㅋㅋㅋ이오빠는 뭐이리 점점 아이돌이 되어가는것인갓 ㅡㅋㅋㅋㅋㅋ,./data\장성규.csv
102661,이거 본인 맞아요,./data\장성규.csv
102662,와 졸라잘생김,./data\장성규.csv
102663,피드랑은 안어울리는 얘기지만 레디큐 광고 잘봤어요ㅋㅋㅋㅋ,./data\장성규.csv
102666,그와즁에 아이돌인쥴 응원합니다,./data\장성규.csv
102667,아이돌인줄 알았어요,./data\장성규.csv
102668,꼬꼬무 보는중,./data\장성규.csv
102669,장성규씨 아닌줄요,./data\장성규.csv
102670,꼬꼬무끝나고 인스타켜고 첫 화면이네요괜 반가운,./data\장성규.csv
102671,오빠 너무 옛날 사진 올린거 아니에요ㅠ,./data\장성규.csv
102672,꼬꼬무 맨날 챙겨보는 엑소팬인데 카이 카이가 꼬꼬무 나가고 싶대요 너무 재밌대요,./data\장성규.csv
102673,형 거기는 무사하신가요,./data\장성규.csv
102674,약지 첫마디시퍼렇죠,./data\장성규.csv
102676,순간 비 인줄,./data\장성규.csv
102677,격님 같이 동참해주세요,./data\장성규.csv
102678,형 보고싶네요 ㅎㅎ 옛날 형이랑 술마셧던기억이ㅡ새록새록 ㅎㅎ 항싱응원하고있습니다,./data\장성규.csv
102680,아이 깜짝이야 인스타 들어오자마자 이사진 있어서 개놀래소네,./data\장성규.csv
102681,오빠 약지 너무 꽉끼는거 아니예요,./data\장성규.csv
102682,순간 아이돌인줄 알고 다시 봤는데 장성규님이여서 깜짝놀랐네요,./data\장성규.csv
102684,Soooo cute oppa,./data\장성규.csv
102685,마스크를 써도 숨길 수 없는 미모,./data\장성규.csv
102686,반지가 차라리 죽여달라는거같은데,./data\장성규.csv
102687,오늘 10시30분,./data\장성규.csv
102688,"야간근무라 퇴근해서 늦게나마 동참합니다
함께 극복해서 코로나가 더 이상 길어지지 않고하루빨리 평범한 일상으로의 복귀를 기원합니다",./data\장성규.csv
102689,오 1분전 처음이야 ㅠㅠㅠ,./data\장성규.csv
102690,desde Argentina deme uno a ustedes,./data\장성규.csv
102691,애기들이 미안해 ㅠㅠㅠ,./data\장성규.csv
102692,서로위로챌린지에 동참합니다,./data\장성규.csv
102693,뭐야뭐여 넘 이쁘잖아욜 ㅎㅎ 캡쳐 내폰에 저장,./data\장성규.csv
102694,인성과 재미 그리고 얼굴까지 모두 갖츄 성규좌 그의 끝을 모르는 매력은 어디까지인가,./data\장성규.csv
102695,저기서 로꼬 도망갔으면 더 웃겼을텐데,./data\장성규.csv
102696,충격의 팬클럽 로꼬츄,./data\장성규.csv
102697,메킷레인이랑 했으면 레전드나올뻔,./data\장성규.csv
102698,음악은 나라에서 허락한 마약이니깐,./data\장성규.csv
102704,성규형도 검사했으면,./data\장성규.csv
102705,ㅋㅋㅋㅋㅋㅋㅋㅋ다 위에 느낌표 뜨는거 보소,./data\장성규.csv
102706,너무 웃기다고 ㅋㅋㅋㅋ,./data\장성규.csv
102707,나 일하면서 저거 가끔 하는데 우리도 마약반응 가끔 나오면 눈치엄청봨ㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102711,로꼬 딱걸렸다,./data\장성규.csv
102712,와 ㅋㅋ특종 인거신가 ㅋㅋㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102715,ㅅㅂ ㅋㅋㄹㅋㄹㅋㄹㅋㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102717,앜ㅋㅋ이것도 봐야겟엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102719,ㅋㅋㅋ눈 커졑ㅌㅋㅋ,./data\장성규.csv
102721,로꼬 행님,./data\장성규.csv
102722,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이거 진심 웃겼는데ㅋㅋㅋㅋㅋ,./data\장성규.csv
102723,겁나 웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102725,Hahaha what have u done LOCO,./data\장성규.csv
102729,ㅋㅋㅋ 큰일 날 뻔했어,./data\장성규.csv
102732,관세청 과장님 오빠쫭,./data\장성규.csv
102734,악마의 편집,./data\장성규.csv
102735,로꼬가 이게 합이야 했으면 웃겼을듯 ㅋㅋ,./data\장성규.csv
102736,워크맨 좋아요 구독,./data\장성규.csv
102738,쵝오의 인트로,./data\장성규.csv
102744,로꼬형 튀면 레전든뎈ㅋㅋㅋㅋ,./data\장성규.csv
102745,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ저거 ㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102747,로꼬 개순수해,./data\장성규.csv
102748,Soooo coool,./data\장성규.csv
102749,장성규님 기후위기에 대해서도 다뤄주세요ㅜ 다 죽게 생겨써요 시간 얼마 없어ㅜㅜㅜㅜㅜ,./data\장성규.csv
102751,진심 이영상보고 웃퍼서 웃으면서 울었던 기억이ㅜㅠ,./data\장성규.csv
102752,다 보고 왔는뎁 ㅋㅋㅋㅋㅋ,./data\장성규.csv
102753,이번꺼보고 로꼬 노래만 듣는다구용 오빠도 앨범하나 가죠,./data\장성규.csv
102754,로꼬 형님,./data\장성규.csv
102755,암넷급 악편인데 형 ㅋㅋㅋㅋ,./data\장성규.csv
102758,형 최근에 떨킷레인 만났나ㅋㅋㅋ,./data\장성규.csv
102762,THIS EPISODE IS ICONIC,./data\장성규.csv
102767,이형 장사 쥰내잘하네 찾아가서 보게만들고있어,./data\장성규.csv
102768,이거 성지될듯,./data\장성규.csv
102770,꼬꼬무 잘보고있어용,./data\장성규.csv
102774,로꼬 은는 임포스터였습니다,./data\장성규.csv
102775,로꼬 ㅋㅋㅋㅋㅋㅋ 눈 커진거바,./data\장성규.csv
102776,요새는 마약탐지기로 부르나 내가 알기론 폭발물탐지기인데 물론 마약성분도 검출되지만 ㅎㅎ 극소량의 물질도 감지되니 오작동 많아요 ㅎㅎ 시료커버도 바꿔서 여러번 검사진행해야함,./data\장성규.csv
102779,두번째 사진 유미언니한테 혼날것 같,./data\장성규.csv
102780,방 청소 시급,./data\장성규.csv
102781,성규님 착샷이 첫번짼가요 두번짼가요,./data\장성규.csv
102782,얼굴두 아닌디,./data\장성규.csv
102783,어우 잠옷 너무 리얼하다,./data\장성규.csv
102784,가느다란 발목에 양말 고무줄 넘 센거 아닙니꺄,./data\장성규.csv
102785,슈스라고 해서 특별할건 없네요 우리집보다 더 어수선ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102787,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ갑자기 과사 올리신줄 알았어옄ㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102788,ㅋㅋㅋㅋㅋ장성규님이랑 하나도 안닮았아요ㅋㅋㅋㅋㅋ,./data\장성규.csv
102789,이시국에 한국에서 늘어난 나시입고 자가에 계신 장성규님 제보합니다,./data\장성규.csv
102790,저 분 뉘이신지 모르겠지만 하나도 안닮았음 화남,./data\장성규.csv
102792,잘 못 된 제보슈스 잠옷 다아는 장라인은 안 속는다 그런데 모르는 착샷 올리셨네요,./data\장성규.csv
102793,위에도 보여주세요,./data\장성규.csv
102794,잠옷도 니 이상형이가,./data\장성규.csv
102795,역시ㅋㅋㅋㅋㅋ 사람잠옷 거기서 거기다ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102796,잠옷 니꺼 뺏어입은거같은데 ㅌㅋㅋㅋㅋㅋㅋ개룻곁ㅌㅌ,./data\장성규.csv
102797,야 개웃곀ㅋㅋ,./data\장성규.csv
102798,잠옷사진 찍은 포즈 봐바 너같애,./data\장성규.csv
102799,잠옷 니같음,./data\장성규.csv
102800,너무 웃겨서 초콜릿 코로나올뻔했어,./data\장성규.csv
102801,아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102804,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ잠옷 인증샷이 더웃곀ㅋㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102805,ㅋㅋ ㅋㅋ ㅋ ㅋㅋ간만에 웃겼네,./data\장성규.csv
102807,아 미쳤낰ㅋㅋㅋㅋㅋㅋ개윳겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102808,팔 진짜 하얗다 백숙 같아,./data\장성규.csv
102813,ㅎㅎㅎ 잠옷 제스타일,./data\장성규.csv
102815,상하의 정보좀요 진심심각,./data\장성규.csv
102816,형 왜 맨날 대국민해명이여 ㅋㅋㅋㄴㅋㄴ,./data\장성규.csv
102818,못생긴척하면 못알아볼줄알았냐,./data\장성규.csv
102819,야 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102821,와 신기하다 닮았어요,./data\장성규.csv
102822,겨울같은가을인데 혼자여름,./data\장성규.csv
102823,하나도 안닮았는데 어찌비교를,./data\장성규.csv
102826,신박한 정리 출연 추천합니다아,./data\장성규.csv
102827,ㅇㄴㅋㅋㅋㅋㅋㅋㅋㅋ잠옷 까리하네요,./data\장성규.csv
102828,신박한정리 신청하셨나요,./data\장성규.csv
102829,잠옷에서 이미 졌다,./data\장성규.csv
102830,헐 개말랐다 형,./data\장성규.csv
102833,잠옷 귀여어,./data\장성규.csv
102834,전혀 닮지 않았어요ㅋ,./data\장성규.csv
102835,양말자국 발찌가 예쁘네염,./data\장성규.csv
102836,형님잠옷센스는 1번한테 배우셔도 될것같읍니다,./data\장성규.csv
102838,그와중에 하얀팔뚝 ㄹㅈㄷ,./data\장성규.csv
102841,앜ㅋㅋㅋㅋㅋㅋㅋ 진짴ㅋㅋ 너무 웃겨욬ㅋㅋㅋㅋㅋ,./data\장성규.csv
102842,얼굴 달라여,./data\장성규.csv
102843,아니 ㅋㅋㅋㅋㅋ,./data\장성규.csv
102844,ㅋㅋㅋㅋㅋ감 ㅋㅋㅋㅋ 누구랑비교를하는거염ㅋㅋㅋ잘보고갑니닷,./data\장성규.csv
102851,전혀 1도 안닯음,./data\장성규.csv
102853,1등,./data\장성규.csv
102856,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ대국민해명ㅋㅋㅋㅋㅋ저분은 그냥 어디서많이뵌분이네요,./data\장성규.csv
102858,ㅎㅎㅎㅎ잠옷 샷 ㅋㅋㅋ,./data\장성규.csv
102861,루즈핏 강자,./data\장성규.csv
102862,얼굴이 어케 닮음 하나도 안 닮았는데 누가 닮았대,./data\장성규.csv
102863,전혀 안닮았어요 뀨디가 훨씬 낫습니다,./data\장성규.csv
102865,ㅋㅋㅋㅋㅋ 아 징쨔 혹시 어릴 때 잃어버린 동생 아닐까요 자 그럼 이제 출생의 비밀을 알아보러 떠날 시간입니닷 고고고,./data\장성규.csv
102867,오빠잠옷ㅋㅋㅋ 섹시터지네,./data\장성규.csv
102868,바지 시장에서 5천원에 산거,./data\장성규.csv
102869,두번째 사진 와이프 한테 혼날것같아요,./data\장성규.csv
102870,아 웃겨 뒤짐ㅋㅋㅋㅋㅋㅋㅌㅌㅌㅌㅌㅌㅌㅌ,./data\장성규.csv
102871,아 야 이거 너무 웃기닼ㅋㅋㄹㅋㅎㅋㅋㅋㅎㅋㅎㅋㅎㅋㅋㅋㅎㅋㅎㅋㅎㅋㅎㅋㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅎㅋ,./data\장성규.csv
102872,기럭지가다른데요 얼굴도안닮았는뎅,./data\장성규.csv
102874,순두부 몸이네요 ㅎ,./data\장성규.csv
102877,나이거 장성규님 닮았다고 니 태그할랬는데 장성규님이 올리신거넼ㄱㅋㄱㅌㄱㅋㄱㅋㄱㅋㄱㅋㄱㅌㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱ,./data\장성규.csv
102878,수다맨 강성범인줄 알았는데,./data\장성규.csv
102880,아니 일본갈시간이나있나 여기저기 다나오시던더 울성규님,./data\장성규.csv
102881,아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃겨 ㅋㅋㅋ,./data\장성규.csv
102882,어머 더 이상해,./data\장성규.csv
102883,완전 다르게생겼는데,./data\장성규.csv
102886,ㅋㅎㅋㄹㅋㄹㅋㄹㅋ 꽃무늬ㅋㅋㅋㅋ바짘ㅋㅋㅋㅋ,./data\장성규.csv
102887,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 최고,./data\장성규.csv
102888,신박한 정리 와주셔야 겠네요,./data\장성규.csv
102889,잠옷 하나 사야 할거 같은데,./data\장성규.csv
102890,엥 전혀 않닮았는데용,./data\장성규.csv
102891,언뜻 김태호피디인줄 ㅋㅋㅋㅋㅋ,./data\장성규.csv
102897,차라리 앞에 잠옷이 낫,./data\장성규.csv
102898,누가봐도 장성규씨 아닌뎅,./data\장성규.csv
102900,앙상한 발목,./data\장성규.csv
102901,영신이 왜여기,./data\장성규.csv
102902,이겈ㅋㅋㅋㅋㅋ생각도 못함ㅋㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102903,아 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102904,ㅋㅋㅋㅋㅋㅋㅋ아 진짜 개웃기네 ㅋㅋㅋ,./data\장성규.csv
102907,지호지방시가 왜나와,./data\장성규.csv
102909,잠옷 너무 웃겨요 ㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102910,전혀 다릅니다,./data\장성규.csv
102912,ㅋㅋㅋ ㅋㅋ ㅋㅋㅋ ㅋㅋ ㅋ ㅋ 아 잠옷 진짜 이쁘다,./data\장성규.csv
102913,발목넘 얄부시당,./data\장성규.csv
102914,홀치기나염과 꽃바지의 콜라보,./data\장성규.csv
102915,잠옷이 목이 안늘어나있음 잠옷이 아니지용 잠옷인정합니다,./data\장성규.csv
102916,청소쪽의 미루마 새로나왔나보다,./data\장성규.csv
102917,발목이 앙상하시네요,./data\장성규.csv
102918,바지 저랑 같은거 입으시네요,./data\장성규.csv
102920,ㅋㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅎㅋㅋ너무 웃겨ㅠㅠ,./data\장성규.csv
102921,헐잠옷구입 시급,./data\장성규.csv
102923,ㅎㅎ 누가봐도 장성규 아닌데,./data\장성규.csv
102926,ㅋㅋㅋㅋㅋ 뭐야 이게 ㅋㅋㅋㅋ,./data\장성규.csv
102927,은근슬적 삼두 자랑인가,./data\장성규.csv
102928,오늘 저거 인스타에서 웃긴짤 콘테스트 라고 봤는데 여기서도보네요,./data\장성규.csv
102929,ㅋㅋ넘 닮아서 낭패네요,./data\장성규.csv
102931,ㅋㅋㅋㅋㅋㅋㅋㅋ사랑합니다팔뚝살도 귀여워요,./data\장성규.csv
102933,여보 장성규님 완전 재밌으셔윸ㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102934,뀨디랑 하나도 안닮았는데이 무슨 뚱딴지 같은 소리죠,./data\장성규.csv
102935,잠옷 하나 사셔야할 것 같은디,./data\장성규.csv
102936,차라리 올리지말지 ㅠㅠ,./data\장성규.csv
102937,들어와서 양말 벗은지 얼마 안되서 그런가 발목에 자국이 남아있는,./data\장성규.csv
102938,형 방은 왜케 어지러워,./data\장성규.csv
102939,진짜 장성규인줄알았어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\장성규.csv
102940,개웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ장성규님 센스 짱이야,./data\장성규.csv
102941,양말 막 벗었나봐 발목에 양말자국,./data\장성규.csv
102942,나만 이거보고 빵터졌냐,./data\장성규.csv
102943,형 착샷은 올릴 필요 없었잖아요,./data\장성규.csv
102944,순간 1번째 사진보고 장성규님 옛날 사진인줄,./data\장성규.csv
102946,본인 잠옷착샷 왜 올리냐고요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 웃겨 죽겠다,./data\장성규.csv
102947,ㅋㅋㅋ 아 사진 완전 빵터짐요,./data\장성규.csv
102948,오빠 안 추우신가요,./data\장성규.csv
102949,아 ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ,./data\장성규.csv
102950,착샷 개웃겨 ㅋㅋㅋㅋㅋㅋ큐ㅠ,./data\장성규.csv
102951,ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄷ 과사인줄ㅈ,./data\장성규.csv
102952,팔뚝 닭백숙으로 보여 나 배고픈가봐,./data\장성규.csv
102953,첫번째가 형님이신거죠,./data\장성규.csv
102956,나는다짐한다 평생이가족을응원해야지,./data\장성규.csv
102957,윽 내 심장 하준예준이는 이모 심장 책임져라 귀여운 너희 모습에 이모 심장이 남아나질 않는다,./data\장성규.csv
102958,역시역시 장성규 피는 다르네요 어흥 어쩜 이리 닮았네요 신기하게 성규님 하준이 예준이 형제 맞네용,./data\장성규.csv
102959,너무너무 사랑스런 하준예준 고모두 우리이쁜 강아지들 평생응원할께 두형제의 아빠이신 슈스도 응원합니다슈스네가족 응원단장,./data\장성규.csv
102960,오늘도 장성규니버스 영상 보며 링했어요 슈스님과 하준이 예준이 그리고 유미님 모두를 축복합니다,./data\장성규.csv
102961,하준이와 예준이가 건강하게 자라 세상의 빛과 소금이 되길,./data\장성규.csv
102962,하준이 예준이 표정이 성규 님이랑 똑같네요 하준이와 예준이가 앞으로 맞이할 날들이 행복만 가득하길 바랍니다,./data\장성규.csv
102963,예준이는 진짜 성규형님 판박이 ㅎㅎ,./data\장성규.csv
102964,예준이가 아빠를 더 많이 닮았군요,./data\장성규.csv
102965,하주나 예주나 응원할겡 뀨디는 당욘 응원하는거고요 헤헤,./data\장성규.csv
102966,웃는게 완전 아빠 ㅋㅋ,./data\장성규.csv
102967,너무 귀여워,./data\장성규.csv
102968,아구 귀여워,./data\장성규.csv
102969,화질 차이 무엇,./data\장성규.csv
102971,두아들을응원하는 장성규님을 응원해해야지,./data\장성규.csv
102972,예준이는 아빠닮았네요,./data\장성규.csv
102973,너믄 이뽀요,./data\장성규.csv
102974,하준이 예준이 지금처럼 건강하게 이쁘게 잘 자리자,./data\장성규.csv
102976,든든한 아빠세요,./data\장성규.csv
102977,저 한영고후배인데 인사한번만해주세여 슨배님,./data\장성규.csv
102978,어머 너무 귀여워요,./data\장성규.csv
102980,멋진 아빠,./data\장성규.csv
102981,두번째 친구가 얼굴은 성규님 더 많이 닮은듯해요 둘다 너무 이쁨,./data\장성규.csv
102982,멋진 아버지,./data\장성규.csv
102983,말하는거 너무 멋있으셔,./data\장성규.csv
102984,이 분 인스타 볼 때마다 부모가 되는건 진짜 멋있는 일 같아,./data\장성규.csv
102985,예준이 웃는게 아빠랑 똑같네영 사랑스롭다 이뿌게 커랑 이 할미가 응원할게,./data\장성규.csv
102986,좋은 아버지이시네요 그리고 아침마다 라디오 잘 듣고 있어요,./data\장성규.csv
102987,너무너무 사랑스러워요 진짱언제나 성규님의 가족모두들 응원합니다,./data\장성규.csv
102988,나는 더 열심 살아야겠다고 다짐한다내가 두명이 더 늘어간다는 것을느끼며,./data\장성규.csv
102989,예준이 입에서 성규횽 입이보인다,./data\장성규.csv
102990,헐장성규인줄ㅋㅋ 인감도장이네요ㅋㅋ,./data\장성규.csv
102991,둘째가 아빠닮았어요,./data\장성규.csv
102992,예준이 미소가 장성규님이랑 판박이,./data\장성규.csv
102993,애기 귀여워요,./data\장성규.csv
102994,둘째애기 얼굴 장성규랑 똑 근데 귀여워ㅋㅋ,./data\장성규.csv
102995,예준이 완죤 천사네요,./data\장성규.csv
102996,우어 많이컸네 벌써,./data\장성규.csv
102997,예준이 닮으셨네요,./data\장성규.csv
102998,리틀 장성규 이뻐요,./data\장성규.csv
102999,예준이가 성규형님 붕어빵이네요ㅋㅋㅋㅋ,./data\장성규.csv
103000,와우 긔여워 만져보고 안아보고싶다 인꽃들,./data\장성규.csv
103001,Sooo cute oppa,./data\장성규.csv
103002,둘이 닮은듯 안닮은듯 둘다 너무 귀여워요ㅠㅠㅠ 건강하게만 자라라 하준이 예준이,./data\장성규.csv
103003,화이팅입니다 평생 친구로 가장 오랫동안 함께하는 그래서 엄마랑 아빠한테 감사함을 느끼는 우리가 언젠가 없어져도 서로 의지하고 이될 수 있길,./data\장성규.csv
103004,헐 글도 잘씀,./data\장성규.csv
103005,공감가네요응원하는 그 마음,./data\장성규.csv
103006,얼굴에 장성규가 보인닼ㅋㅋㅋ,./data\장성규.csv
103007,예준이 입모양이 완전 아빠네요 유전의 신비,./data\장성규.csv
103008,둘째가 아빠랑 더 닮은거같아요 특 입 매무새가ㅋㅋㅋㅋ,./data\장성규.csv
103010,어머넘 이뿌고 잘생겼당,./data\장성규.csv
103012,넘나 귀여워요,./data\장성규.csv
103016,난 장성규님 평생 응원해야지,./data\장성규.csv
103018,장성규 123,./data\장성규.csv
103019,둘째가 그냥 아빠네요 ㅎ,./data\장성규.csv
103020,그동안 카메라 화질도 좋아졌네요,./data\장성규.csv
103022,성규님 말 정말 이쁘게 하시는거 같아 좋아요항상 꽃길만 걸으세요,./data\장성규.csv
103023,셋째는 딸 어때요,./data\장성규.csv
103025,너무 귀여워,./data\장성규.csv
103026,행님 6개월 되신 사진도 있었으면 3부자가 닮은거 볼 수 있었을거 같아요ㅋㅋ,./data\장성규.csv
103027,사랑받으면서 건강하게 자라렴,./data\장성규.csv
103028,세상의 시름이 사라지는순간 아기들은 사랑이죠,./data\장성규.csv
103029,둘다 너무 예쁘네요,./data\장성규.csv
103030,정말 두번다신 오지않을 가슴이 아프고 시릴만큼 소중한 시간들이랍니다즐기세요아이의 성장을,./data\장성규.csv
103031,하준이큰아들을 더더더더 많이 사랑해주셔야해요 자랄수록 사랑을 원하더라구요,./data\장성규.csv
103032,성규님의 인생도 응원합니다,./data\장성규.csv
103033,예준이는 아빠 더 많이 닮았어요사랑스런 준준이,./data\장성규.csv
103034,좋은 아빠가 될꺼예요 저는 울아들을 장성규님으로 키울건데 내목표 냅시다아이들 생각해서,./data\장성규.csv
103035,Aw so cute hes getting so big,./data\장성규.csv
103036,아 너무 예쁘다 ㅜㅜㅜ,./data\장성규.csv
103037,저도 하준이 예준이를 응원하겠습니다,./data\장성규.csv
103038,형이랑 웃는게 똑같엥,./data\장성규.csv
103039,둘다 너무 사랑스러워요,./data\장성규.csv
103040,성규님의 6개월 사진도 보고싶네요 왠지 똑 닮일듯,./data\장성규.csv
103041,너무 구엽당,./data\장성규.csv
103042,장성규니버스에 가면 이 어여쁜 아이들을 볼 수 있다규 아직 안보신 분들은 어여 보시길,./data\장성규.csv
103044,막내는 성규형 닮은 따님으로 부탁해요 장성규,./data\장성규.csv
103045,6개월 전에 장성규님 나오는 꿈꿨는데 그날 예준이 태어났어요 ㅋㅋ 당연 예준이도 나오고ㅋㅋㅋ 원래 친구 애기꿈 잘꿔줌 ㅋㅋㅋ 건강하게 잘 성장하길바래요,./data\장성규.csv
103046,앗 예준이 얼굴에서 성규님의 아하하하하하하하 웃음소리 들리는거 같아요 ㅋㅋㅋ 귀엽게 닮았다,./data\장성규.csv
103047,웡 많이 컸네유,./data\장성규.csv
103048,전에 하남살때 하준이 봤는데 넘나 귀여웠어요예준이도 넘나 겸둥하네요,./data\장성규.csv
103050,아고 이뻐라,./data\장성규.csv
103051,아빠 많이 닮음,./data\장성규.csv
103052,What a cutie,./data\장성규.csv
103053,하준이 예준이는 참 든든하겠어요,./data\장성규.csv
103054,멋쨍이 두 아이 아빠 응원합니다,./data\장성규.csv
103055,형님 팬입니다댓글이 많이달려서 보이실지 잘모르겠지만 고민하나있습니다첫째가 나온지41일차 인데 3일전 아파서 입원을 하고 정말 마음이아프고 대신아팠으면 하는 마음이 큽니다둘째도 계획하고있지만 아픈 모습에 아내와저는 걱정부터앞서서 나아야하는 고민이 생깁니다 어찌해야할,./data\장성규.csv
103056,형 웃는 모습 많이 닮았네요 ㅋㅋ,./data\장성규.csv
103057,아 너무 이쁘다,./data\장성규.csv
103058,닮았어요 건강 자라길 바래요 성규님,./data\장성규.csv
103059,예준이는 딱 성규님이네요,./data\장성규.csv
103060,예준이가 더 장성규님 닮았어요 ㅎ 똑 닮,./data\장성규.csv
103061,성규님과 똑닮았네요,./data\장성규.csv
103062,Tan tan belloo,./data\장성규.csv
103063,닮은 듯 다른 두 친구를 평생 응원해야지 항상 게시글 글귀의 재치에 놀라고 위로되는 말에 위로받고 갑니다 자존감이 낮아지는 요즘 장성규님의 인스타를 보며 웃고 을 얻어가요 화이팅입니다,./data\장성규.csv
103064,내 초등학생시절 일요일 밤 웃음을 책임져주시던 분삼가고인의명복을빕니다,./data\장성규.csv
103065,삼가 고인의 명복을 빕니다,./data\장성규.csv
103066,믿을 수가 없네요 삼가 고인의 명복을 빕니다,./data\장성규.csv
103067,삼가 고인의 명복을 빕니다 언니 그곳에선 부디 행복하세요 ㅠㅠ,./data\장성규.csv
103068,삼가 고인의 명복을 빕니다,./data\장성규.csv
103069,너무 좋아하던 개그우먼이였는데 너무 안타까워요ㅠㅠ,./data\장성규.csv
103070,삼가 고인 명복을 빕니다,./data\장성규.csv
103071,What happened,./data\장성규.csv
103073,ㅠ이건 아닐꺼야ㅠㅠ,./data\장성규.csv
103074,지선님어머님 두 분 삼가 고인의 명복을 빕니다,./data\장성규.csv
103075,삼가고인의 명복을빕니다,./data\장성규.csv
103076,제가 존경하고 좋아하던개그우먼께서떠나셨습니다,./data\장성규.csv
103078,너무 슬픈일이다 ㅜㅜ 삼가 고인의 명복을 빕니다,./data\장성규.csv
103079,삼가 고인의 명복을 빕니다 ㅠㅠㅠㅠㅠㅠㅠ,./data\장성규.csv
103080,삼가 고인의 명복을 빕니다 ㅠㅠ,./data\장성규.csv
103081,감가 고인의 명복을 빕니다,./data\장성규.csv
103082,삼가 고인의 명복을 빕니다,./data\장성규.csv
103084,저두 ㅠㅠ 삼가고인의명복을빕니다,./data\장성규.csv
103085,삼가 고인의 명복을 빕니다,./data\장성규.csv
103086,삼가 의 을 빕니다,./data\장성규.csv
103087,삼가 고인의 면복을 빕니다,./data\장성규.csv
103088,삼가 고인의 명복을 빕니다,./data\장성규.csv
103089,삼가 고인의 명복을 빕니다,./data\장성규.csv
