,댓글,출처
74481,그거 영상올려 개새끼야그런새끼가 대선포차에 나와서는 김영삼이라고 얘기하냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74482,httpsyoutubeG7YtaGu23bYㅇㅇ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74483,존경하는게 아니라자기 리더십이 박정희대통령하고 가장 닮았다 이소리구만이게 니귀에는 가장 존경하는 지도자로 들리냐 ㅋㅋ거기다 대선때니까 우파들 표얻을려고 박대통령팔이 하는소리구만,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74484,존경하면 리더쉽도 당연 롤모델이 되어야 하지 ㅂㅅ아 ㅋㅋ다른 기사에서도 많이 나오는구만 ㅋㅋ홍 후보는 이 자리에서 구미 표심을 의식한 듯 유세 초반부터 박정희 전 대통령을 추켜세웠다 그는 저는 가장 존경하는 인물로 박정희 대통령을 꼽았다며 대한민국 국민을 5000년 가난에서 벗어나게 해 준 분이라고 강조했다httpswwwgooglecomampsmsedailycomNewsViewAmp1OET54NV4C,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74485,저건 선거때라고 병신아당연 박정희대통령 팔아서 표받아 쳐먹느라 저 개소리한거고심지어박근혜대통령한테는 향단이라고 그렇게 조롱하면서도정작 대선 유세때는 박대통령 무죄방면하겠다조기석방하게다무죄다 이지랄해댔구만,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74486,박정희랑 박근혜랑 다르지 ㅂㅅ아 그렇게 무능하게 탄핵 속수무책으로 당하기만 했는데 그걸 원조가카랑 비교해,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74487,당연하지 같은편인 좃박이하고 홍준표 친이계들이민주당하고 야합해서 통수치는데 그걸 박근혜대통령이 뭔수로 당해,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74488,저 위장우파 개준표 새끼도박근혜대통령한테 향단이라고 존나게 조롱하지않았냐 이제와서 설득력도없고 씨도안먹는 좃소리 쳐하는거보소,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74489,난 그래도 저새끼 안뽑을거임 지난 3년동안 병신짓 해놓고서 또 뽑으면 홍어나 대구놈이나 다를게뭐임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74490,박근혜대통령 발가락 때만도 못한 놈들이공업용 미싱이 어디 있더라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74491,오 홍땅끄,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74492,박근혜 처넣은 윤석열이 보수 대권주자임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ완전 코미디 ㅅㅂ뒤져 씨발년들아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74493,인민재판이지운전수 말만 믿고 이명박 유죄사기범 말만 믿고 수사지휘권 남발하는 추미애,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74494,다스형 세상이 왜이래,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74495,윤석열 씹새야 너도 걸려라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74496,팩트 문재인 당선 일등공신,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74497,보수 유튜브 보면 대부분 그리 생각함 오늘 ㄱ ㅐ 장수 유튜브에서도 이명박 종나 까드라 ㅋㅋㅋ 박근혜 탄핵주도 하고 문재앙 당선에 도와주고 꿀빨다가 깜빵 갔다고 죄로 보면 박근혜보다 훨씬 무겁다고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74498,세상이 정말 왜 이렇게 돌아가고 있는가아니 정말 몰라서 저런소릴 하는건가 쟤들은 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74499,18대에 박근혜 대통령 안됬음 벌써 감옥 가셨는데 그걸 모르심,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74500,깔땐 언제고 니가 박대통령을 언급하냐말을 아낀다 욕 밖에 생각나는게 없어서,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74501,누가봐도 홍준표가 맞는 말 하는데 일베 댓글 보면 정신병걸릴 것 같음이새끼들이 진짜 우파인지 위장인지 이젠 분간이 안 간다좌파만큼 극혐인게 박사모 새끼들인 것 같음진짜 문재인만큼 찢어죽이고 싶은 새끼들,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74502,ㅇㄱㄹㅇ 분탕 ㅈㄴ 많음 정작 제대로된 대안도 없는새기들이 까기만 바쁨 완벽한 보수후보 원하나봄 ㅋㅋ 댓글 걸러라 정신건강 차원에서,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74503,걍씨발 애미 창녀질 하다가 창놈아빠 누군지도 모른채 태어났다가헌옷수거함 앞에 버려진 새끼들이 큰거지 뭐 너무 깊게 생각마라 그냥저렇게 살다 뒤질 새끼들이니깐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74504,김영삼계는 안물안궁보수자칭하고 개영삼을 빠는건이승만을 지지하고 김일성을 존경하는것과 같음김정은 문재인도 가끔 맞는 소리함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74505,그 땡삼이계 중에서 탈땡삼이계다 홍땅크는 독고다이에 계파 라인 없고 네임밸류로 무소속으로 미통당 아줌마 ㅁㅈㅎ 시키고 국회의원까지 된거면 능력 ㅆㅅㅌㅊ 인거임 그리고 대선토론에서 가장 존경하는 대통령 박정희 대통령이랬음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74506,응 아니야 개영삼 박정희 둘다 품자고 한 인간이야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74507,홍준표는 518지지자야 즉 좌빨이란거,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74508,장점만 취하자고 한거지 민주화 ㄷㅐ통령 경제 대통령,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74509,성립 불가능,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74510,홍땅크로 좌파넘들 시원하게 밀면 좋겠다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74511,홍준표 저 쓰레기 새끼가 저런글 올릴 자격은 있나개같은 새끼,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74512,너같은새끼보단 있지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74513,홍준표 재수는 없지만 저 말은 다 맞는말임특나 윤석열 인기 오른거 보고 진짜 좌파나 우파 다 똑같은 개돼지 새끼라는 걸 느낌,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74514,이번 판결로 보면 사기꾼 김경준이 선의의 피해자가 된다는건가,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74515,모든 개삽질 보다 더 큰 병신짓이반기문 내세우고 박근혜 탄핵시킨거짘ㅋㅋㅋㅋㅋㅋㅋㅋ이거 이상 병신짓은 한국 역사상 나올수가 없음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74516,ㅆㄹㅇ보수분열의 계기를 마련,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74517,분열이 아니라 멸망이짘ㅋㅋㅋㅋㅋㅋ문재앙 개씹지랄 쳐 해도 180석 먹었닼ㅋㅋㅋㅋ부동산 씹망에서도 차기 대선은 이재명이 1윜ㅋㅋㅋㅋㅋ틀딱들은 뭐 희망을 가지고 태극기 집회니 나가는데어찌보면 ㄹㅇ 안쓰러움빨리 탈죠센 하는거 말고는 노답인 상황임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74518,보수가아니라 우파고분열이 아니라 멸망맞음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74519,이쯤되면 친중이낙연이 친중이재명보다 무조건대통령되기를바래야하노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74520,병신 도장런해서 분탕짓거리 해서 국회석 대거먹었는데그거땜에 탄핵된거지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74521,명뽕홍어들이 모니터 밖으로 나오지 않는 이유 다 가짜거든명박이 구속 때부터 지금까지 명뽕홍어새끼들이 모니터 밖에 나오는 꼴을 못 봤음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74522,니가 누군가를 좋아한다는 사실이 그 누군가에겐 상처가 될 수 있잖아요,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74524,이명박 진짜 죄지은거 맞냐 이해가 안가네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74525,씨발 순진하긴죄가 없으면 죄를 만들면 되지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74527,유튜브 동영상 보고 와라괘씸죄 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ참고로 bbk 공동사장이었던 김경준은 이미 징역 8년 다 살고 나옴,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74529,쥐박이 레카랑 교도소 영혼결혼식 추진하자,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74530,세계최초 셀프감방 전직대통령,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74531,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 시발 존나 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74532,보수는 기본적으로 더러우니까좌파들 털수가없음왜냐면 털려고 덤비면 역풍당하기 딱좋거든그래서 좌파랑 쇼부 보려고하지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74533,보수가 10만원 해 먹었다면좌파들은 1000만원 해먹고 강간폭행살인까지도 하기 때매 보수가 질수가 없지 그놈의 좌우화합 한답시고 좌빨들한테 관용 베풀다 통수 맞은거,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74534,왜 드라마나 영화에서 모반 일으킨것들 삼족을 다 죽이는지 알겠음죽여야된다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74535,빨갱이는 좀비인데 척수의 뇌와분리이외에답없음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74536,마지막 생존을 위한 뻥카였지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74537,지금 트럼프가 딱 저지랄하고있음만날 경제가 어쩌고 이지랄하다가 훅 가기 일보직전임트럼프는 한국 보고 배워야됨좌좀짱개홍어니거개슬람운동권싹다 조져야 경제고 지랄이고 있는거임ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74538,다스 이명박꺼면 17년 받아들여야지배신감 느껴진다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74539,권력이 없는데 뭘로 권력과 싸워 저 기사도 현실파악 못하는 기자 소설일 가능성이 더 큼,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74540,변희재급이노 ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74541,대한민국 역사에 남을 코메디 사건임자승자박,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74542,너무 마음약한 이명박 생존을 위해서 반대파 숙청을 했어야 하는데 옥중에서 생을 마감하게 생겼음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74544,박근혜는 너무 냉정하더라고 에휴 뭔일만 터지면 내치면서 해결했으니 누가 편들어주겠냐 좀 감싸줄줄도 알아야 위기때 편들어줘서 해결이되는건데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74545,쥐박이 개병신맞음 ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74546,개좆박이가 그런걸 할줄 알겠냐 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74547,입만열면 구라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74548,븅신이지근데 있긴있을꺼야 사면 시켜달라고 끝까지 안쓰는거딜칠려고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74549,그런 게 있었으면 교도소에 가지도 않았겠지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74550,아니지 사면될때 쓰는거지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74551,좌빨들은 확실하게 조져버려야 된다는 교훈을 국민들이 배우게 된 계기가 됨,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74552,대중이가 복권시켜줘 시장과 대통령이 될수 있었으니승부사 정치가라면 이를 무시했어야 자기와 나라를 지킬 수 있었다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74553,사기탄핵 부정하고 415부정선거 다 외면하고 180석 인정하면서 무슨소리를해도 의미없다김영삼계는 온갖사고와 IMF로 나라를 망치고 광주성역화 이회창 분탕쳐서 김대중당선도왔으며 사기탄핵으로 문재인에게 정권바치고 415부정선거도 다 부정해버리는 민주당 2중대일뿐이다제대로된 우파신당과 선거제도개혁없이는 앞으로의 선거도 의미없다 괜 싸우는척하면서 실상은 민주당 2중대노릇하며 내각제개헌할 생각밖에 없는것이다그래서 그들은 사전선거 자동개표 폐지도 싫고 문재인퇴진과 장외투쟁도 싫으며 내각제와 협치만 주장할 뿐인것이다몇일전 김종인이 광주가서 절하고온것이나 주호영이 광주에 연금퍼준다는것도 그래서그렇다우리나라는 김영삼집권부터 망해온것이고 박근혜 사기탄핵으로 결정타를 맞았다이런상황에서 사기탄핵 주범 문재인에게 나라바친주범이며 부정선거 부정하는 윤석열 유승민이 대권나온다니 어이가없다옵티머스 수사도 결국 부정선거 덮기용 공무원 사살사건 덮기용일가능성이 높다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74554,깔끔한설명충 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74555,내가 항상 댓글쓰는 것이좌빨은 무조건 청소해야 생고생하는 나라와 국민을 구한다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74556,아들하고 이명박 아내 입건하려 했잖아거기서 이명박이 약해진거지가족 건디니까 약해진거지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74557,잔인하게 공격하지 않으면 잔인하게 공격당한다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74558,닉이랑 잘어울리는 댓글이다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74559,통수치면 반드시 통수로 돌려받는다는 교훈을 국민들에게 주심,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74560,그러니까 닭S를 버렸어야지 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74562,버리긴 문재인될까봐 노무현 복수할까봐 노근혜 대통령만들어줬다가 뭔가 이상하니깐 반기문끌고옴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋ개병신 짓이지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74565,후세 역사서에 기록될 요약1 대통령때 주사파 노무현 떨거지들 다 조질 수있었는데 걍 넘김2 정적 박근혜 잡자고 주사파랑 손잡고 성문 열어줌3 박근혜 목 따이고 문열어준 자기도 목따임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74566,그렇게 기록 안될거야 우파는 좌파들 목줄을 못 따거든 후대에 가끔 우파가 정권 잡더라도 결국에는 좌파 세상으로 귀결될 것임 우리 민족성이 그래 이승만 박정희 전두환 등이 멱살잡고 겨우겨우 하드캐리 한거야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74567,ㅇㄱㄹㅇ탄핵 시키려고 언론에까지 나섰음게다가 지가 먼저 치졸한 공격 함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74568,대다수 보수중에서 이명박을 높이 평가하는 놈이 많은데 난 솔직 이명박은 가장 싫어한다물론 그가 잘 한 것은 많다 대부분 건설사업 그런데 그런 사업을 하면서 도대체 얼마나 해쳐먹을 지 모르겠다아무것도 안했다고는 말을 못할 것이다이병박의 형인가도 뇌물을 잔뜩 먹고 감옥에 살고 나왔고 이놈은 마지막까지 해쳐먹으려고 사저를 짓는다며 별 짓을 다했지원래 그런 자리이기 때문에 즉 기업을 하면서 매번 돈을 바치고 다니고 하면서 뇌물을 주는 것을 배웠으니 정치를 하면서 잔뜩 벌자는 식이었겠지그런데 이놈은 아무런 이념이 없는 놈이다 이놈이 정치를 하면서 좌빨을 잔뜩 키웠고 좌빨과 죽을 맞춰 박근혜 죽이기에 골몰을 했다대통령을 그만 둔 후에도 박근혜를 어떻게 조질까하면서 뒤에서 공작을 했고 박근혜 탄핵이 되니 가장 좋아서 인과응보라면서 기쁜 마음에 인터뷰까지 했던 놈이다그렇게 하면 문재앙이 지 것을 다 덮어줄 줄 알았겠지솔직 박근혜 같은 대통령이 지금 한국에 딱이다 정직하고 이념에 찬 대통령 좌빨과 거의 타협을 하지 않은 유일한 사람국정교과서 공무원 연금개혁 서울 지하철 개혁 북한에 대한 태도 일본과의 문제를 해결하기 위해서 3년간 일본과 대화도 하지 않으면서 버티면서 끌어낸 협상중국과는 가장 껄끄러운 관계이지만 내가 잘 대우해 주면 즉 한번 그들의 체면을 위해서 내가 희생하면 중국이 변할 줄 알고 시도한 점물론 대부분은 내부에서부터 아님 국민의 저항과 멍청한 국민 수준에 이런 대통령을 제대로 보지 못해서 다 실패했지만솔직 이렇게 정직하고 뇌물을 먹지 않고 정치판을 깨끗하게 만들겠다고 생각한 사람은 없다고 본다 그리고 자신의 잘못이 아닌데도 사과하는 모습까지이런 선진국스러운 대통령은 아직 한국 국민에겐 무리인가 보다 그저 드럽더라도 뇌물을 먹더라도 자신들에게 돈을 더 뿌리거나 정말 눈에 보이는 건설과 돈을 주는 것을 더 좋아하니,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74569,공무원연금개혁 종교과세 김영란법 개성공단해체 통진당해체 싸드강행하나하나가 대단한업적,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74570,박사모 노친네들 닭대가리년 편안들어줬다고 ㅈㄴ까네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74571,오사카산 쥐새끼 셀프구속잼 ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74572,죄를지엇으면 징역살건살아야지 가카라고 별수잇겟냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74573,다스 보존할려면 재앙이 자극하면 안된다는걸 아는겨 무현이는 자살로 수사 나가리 시키고 재산 보존했다 아이가,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74574,쥐박따리 쥐박따쥐뽕들 ㅂㄷㅂㄷ잼 ㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74575,저새끼 국가기관장들에 좌빨 폭탄 심어놓고 후임대통령이 자기 보호할 수 있는 중요 정보 안넘겼을 듯 임기내내 좌빨과 타협하고 후임 박근혜가 시작과 동시에 식물대통령 되는 거 빤 예상했을 것,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74576,자료 잇으면 뭐하냐땅속에 잇는데 ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74577,쥐명박이 짹찍 박근혜 대통령을 하야시키기 위해 노력한 쥐벼룩아 니도 닭장에 들어가니감회가 깁겠구나 어쩜 돌무생이가 구하여 줄라나,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74578,좋은게좋다는 경제인마인드혁명사상에물든 좌좀마인드명줄을 확실 끊어놓지못한 죄값부랄탁 명언이노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74579,전두환도 인정에 이끌려서 김대중을 살려줬던 사례도 잊지마ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74580,영삼이 패거지가 영삼이 한거지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74581,문제인을 욕해야지 왜 이명박을 욕하냐물러난 사람이 무슨 이 있어서 전면전을해,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74582,박근혜 하야 이명박 구속이런 피켓들고 광화문에서 촛불 난동피우는 인간들을 보고 국민들이 똑똑해서 다 아니까 그 말을 들어라는 식으로 박근혜 하야를 종용했지그러니까 자기도 깜빵가야지 ㅋ내가 2007년 박근혜 욕하던 MB빠인데 2016년에 이명박이 이 개소리하고 김무성과 그 패거리들 하고 박근혜 몰락에 신나서 깨방정 떠는데 아 씨발 좃됐구나 싶었다보수를 누가 망쳤냐고 대통령이 자기 당인데도 끝까지 그 대통령을 흔드는데 온몸을 던진 병신들이지박근혜 이명박을 퇴임까지 여당 당적을 갖는 대한민국 최초의 대통령을 만든게 누가 박근혜그거 조지자고 설쳐대던게 누구 친이계 ㅋㅋㅋㅋㅋㅋㅋ솔직 분단 수구 꼴통 기득권이라는 말이 이제 이해가 간다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74583,세계최초의 집권당 셀프탄핵과 전직대통령 셀프감방을MB가 해냈지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74584,ㅇㄱㄹㅇ 물론 닭이 좆같은짓을 한건 나도 ㅇㅈ한데닭이 아무리 좆같아도 지켜야할 선이 있엇음 최순실 사태는 충분 막을수 있는 사건그냥 대통령 측근비리 선에서 끝나는거였음그걸 엠비가 터트리고 키운거지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74585,쥐박이 닭근혜 처참하다 처참해 ㅋㅋㅋ 임기말에 독도가서 반일쑈하고 덴노보고 사과하라고 지랄떨어대면서 다음정권에똥이나 뿌려대고 닭근혜는 천안문 망루에 올라가 짱깨 전승기념일 축하하고있고 둘다 진짜 덤앤더머 개븅신들 ㅋㅋㅋ씨발 안망하는게 이상한거지 ㅋㅋ 둘다 중간 사면없는 종신형으로 살게해라 20년 딱채우고 나와야함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74586,천안문에 올라간 덕분에 북한제어 했었지 중국이 대북제재에 동참하고나서 북한은 사면초가 외교는 이렇게하는거임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74587,무슨제어 중국한테 마지막까지 이용당하고 팽당하고 살아보겠다고 개헌꺼내고 국회가서 대가리까지 숙였는데 처참하게개망신당하면서 쫓겨났는데 얼마나 좆같았으면 주위에 어떤넘도 커버쳐주는 인간하나 없냐 오죽하면 정규재같은 중늙은이유튜브에 출연까지해서 졸라 추한꼴 다보여주고 망했을까 결론은 503호 20년형 ㅋㅋㅋㅋ 그냥 븅신년임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74588,길게 써놨는데 별내용은 없네 대한민국에서 가장 중요한외교는 대북컨트롤다른외교는 북한외교를 위한 부수적인거지대북외교 핵심은 한마디로 적게쓰고 적게 맞는거지 박근혜정권이 역대최소대북지원 역대최소대북도발이었지 천안함연평도를 쳐맞은 이명박은 대북외교 실패한거야 저런 병크 안맞기위해 천안문 열번인들 올라가는게 먼 대수겠냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74589,응 그래 다맞고 503호 20년 ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74590,자기한몸 바쳐서 제2의 천안함연평도를 막는게 대통령의 할일임나라가 우선이지 대통령 본인지지율이 우선이 아니라고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74591,야 씨발년아 꺼져 중국년 개 씨발년아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74592,광우뻥때도 쫄고 박근혜탄핵때도 쫄아서 탄핵 찬성표 던지라그러고 중요할때만 쫄보가 되버리냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74593,문재인이 정치질 자체는 확실 잘하는듯 자기편 확실 만들어 놓아서 단합잘되고 탄탄함 이게 전체적 국가 발전으로 이어지게 하면 좋은 데 중국 하수인 역할만 하니 대한민국 미래는 답이 없다ㅡ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74594,걍 민주당 애들이 조선사림파의 후예들내부투쟁 이전투구중상모략질에 아주 도가 튼 놈들임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74595,김경수 무죄 판결나면 볼만할거다 ㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74596,진짜ㅋㅋㅋㅋㅋ 김경수 무죄나오면 좌파 최소 4연속 대통령각임 이낙연 이재명 김경수,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74597,그것보단 바로 김경수가 대선주자가됨 좌파 유력대선후보로 등장하게된다 친노 친문 올킬임 그럼 그때부터 졸라재밌는 일이 벌어진다 문재앙은 무조건 퇴임후까지 지 영향력이있고싶어하고 살기위한방책으로 제일믿을만한넘이 김경수밖엔 없다 대가리가 있는넘이면 이낙연이나 이재명은 못믿을거다 이상황이 되면 이젠 이전투구 아사리판으로 가는거임윤석열은 우파유력주자가 될확율이 높다 문제는 쟤네들임 아마 졸라 개판오분전될수도있다 말그대로 한번에 뒤집어지는판이 될수있는게 좌파애덜 판이다 전라도지지받는 이낙연 정세균 독고다이면서 중도우파좌파 쌍끌이중인 이재명친노 친문 뒷배타고 순식간에 판정리가능한 김경수 개판되겠냐 안되겠냐 ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74598,그렇게 보는사람이 많을거같은데 이낙연 이재명 김경수이긴놈이 자칭 보수 우파에는 한명이라도 있냐도 문제지 그나마 윤석렬이낙연 이재명한테 밀려서 3위임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74599,결론은 챨스분탕안치고 유승민 찌그러지고 준표형 이번에 대의를 생각한다면 의외의 사건이 벌어질수도있다 말그대로문재앙의 과욕이 스스로를 무너뜨릴수도있음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74600,안철수가 생각이 제대로 박혀있다면 대권으로 나올게 아니라 서울시장이나 하고 차근차근 해먹어야지 우파는 지금 자리도 없어서 서로 통수치고 한표라도 더보수표 받아야하는 입장이고 좌파는 서로 사이좋게 양보만해도 좋은판국임 진짜 박근혜가 얼마나 무능했는지 보여주는거지 한정당이 최소 3연속대통령직 해먹는 기염을 토하게해줌,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74601,안찰스 홍준표 둘다 나오면 절대 안됨ㅋㅋ 한명으로 통합해서 나가든지 해야지 지금 상황에선 홍준표가 제일 좋은 선택처럼 보이는디,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74602,ㄹㅇ ㅇㅇ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74603,이런얘기 하면 ㅁㅈㅎ 존나 박겠지만오세훈이 친이계 업고 무상급식 투표 하자고 친박에도 헬프쳤는데거절당했고 결국엔 캐삭빵 감행하다가 보수 1차 운지그렇다면 남은건 친박인데 알다시피 탄핵 때 대응 병신같이 하다가 보수 2차 운지결국엔 이렇게 이명박에게 돌아오네 오세훈이랑 친이계도 그렇지만광우병 시즌 때 존나 강하게 밀어부쳤어야 했는데 자업자득이다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74604,그것도 친박때문이냐ㅋㅋㅋ 아니 2011년에 한나라당 전체중에 친박이 몇이나 있었다고 2008공천에 학살시켜 몇있지도 않던 친박때문이다 너무 철면피하지않냐 그냥 보수가 무조건적ㅈ무상급식 반대한거다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74605,개돼지를 국민으로 과대평가한 죄,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74606,이명박은 정치적으로 존나 어중간한 케이스였지 사실상 좌파하고 한몸인 ys진영에서 애국자가 튀어나와버려서 경제 씹상타 정치 씹하타,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74607,어차피 금방 풀려남 딜 다 쳐놓은상태라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
