,댓글,출처
57385,가입일 2020 11 02,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57386,아 내가 ㅇㅂ 보냈다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57388,ㅋㅋㅋ 왜저러냦ㅋㅋㅋㄱ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57389,재앙이에게 충성하는 우덜식 언론사의 발악,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57390,표정들이 대놓고 우거지 ㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57391,와 시방새들 보소 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57392,미친새키들인가 ㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57393,저학력이 우리나라 대졸보다 현명한건 왜 말 못하누 ㅜㅜ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57395,중국 조지러 가즈아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57396,수화통역사 뻑큐날리노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57397,SBS는 홍어가 많지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57398,이 인간들 전부 미국 가면 사탕수수밭이나 슈퍼마켓 알바해야함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57399,와 진짜 수준 ㅈㄴ낮다 저게 메이져 언론인게 신기하네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57400,미시간 대학교 학생이 웃겠다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57401,존나 치졸하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57402,저학력 ㅋㅋ 저새끼들이 언론이라고 ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57403,병신들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 우리나라 언론 새끼들 개병신 새끼들 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57404,또또또저학력 탓한다느그들 뇌에 빠가사리 들은 건 모르지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57405,저 남자 교수인가 뭔가 무슨 트럼프 뽑는사람들이 대부분 고졸이 많다 ㅇㅈㄹ하더라ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ공중파 편파중계 예상은했는데 저정도일줄은 몰랐음ㅋㅋㅋㅋㅋㅋㅋ초반엔 바이든 우세로 점치면서 트럼프 까면서 지들끼리 행복회로 존나 돌리더니 중반 넘어서부터 점점 표정 씹창남ㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57406,저들이 진심으로 바이든이 완승할거라고 예상한 게 더 놀랍다 특파원들은 현지 여론 제대로 전하고 있는건가,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57407,한국 방송사 cnn 따까리들일듯cnn에서 말하는거 그대로 다 똑같이 얘기하더라샤이트럼프 얘기도 다 똑같이 말함 깜짝놀랬음무슨 공중파 3사 단합한줄,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57408,갈라파고스에 사는 똥센징들,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57409,정권 바뀌면 회장부터 사형시켜야사유 삐라 뿌리는 탈북자 아재 주소 노출,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57410,지상파 이제 없어져야,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57411,선 넘노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57412,저지능 조선인들이 할말은 아닌것같닼ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57413,저학력 백인하버드 니거,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57414,추하고 미개해ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57415,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오늘 저기서 잔치 하려고 그래픽 작업 존나게 해놨을건데 어쩌나 ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57416,전라도 저학력 토박이 많아 민주당 유리이지랄 했으면 방송사 또 불질렀을텐데ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57417,단체로 죽창들고 상경함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57418,7시 홍어새끼일듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57419,그건 민주당도 마찬가지 지난 미국 대선때도 저딴 식 분석 밖에 못하더라,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57421,스브스 제목꼬라지봐라친중친북친공 제수이트 코민테른pc충 딱깔이이자유교성리학 사대부 지주후손 386딱깔이들87체제년들,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57422,진짜 이게 대한민국 언론 수준이라니 한심하다 한심해 정치적 색깔은 다를지 몰라도 사람이 최소 교양은 지켜야지저기 앉아있는놈들 나름 다 공부좀 했을 놈들인데 한심해 아주,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57423,지상3사는 집권정부 편향적이라 감안하고 봐야지 보수당때도 그랬음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57424,와 시발 저건 그냥 트럼프 패배를 원하는거마냥 뉴스아닌 똥을 싸놨노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57425,쟤들은 왜 이악물고 저럴까 진짜 효과가 있다고 생각하는건가 아니면 그냥 정신승리 하는건가 애써 좌파질 하던 애들도 역겨워서 돌아서겠다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57426,요새 고3학년 85가 대학입학개 소 닭 돼지 다 대학가는세상태어나서 처음들어보는대학교도 많드만비싼등록금으로 그런학교갈바에야기술배우는게 더 낫지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57427,진짜 혐오 스럽다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57428,고학력 저능아만 많으면 한국처럼 됨여성은 30 넘어서 공주대접 드라마주인공 대우 더이상 못받으면 자살쳐하고 고학력 실업자 넘치고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57429,저새끼들은 항상 고학력 저학력 이지랄 떨더라 현실은 고학력 부유층 우파 저학력 천한직업 좌빨임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57430,고졸이면 저학력이라더라 ㅋㅋㅋㅋ우리나라랑 몇나라 빼고는고졸이 평균 학력인데 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57431,공중파 개쓰래기 문재앙 나팔수 새끼들,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57432,응 똑같은 한표야 ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57433,트럼프 지지자멍청이로 몰려고 별 지랄을 다하는구나ㅋㅋ응 실상은 백인 전반적으로 트럼프 지지야BLM 병신짓하는데 백인이 바이든을 더 많이 찍겠냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57435,영어 시험으로 입사한 ㅅㅋ들이 ㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57436,뭔 영어시험이야JOIEC 이지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57437,저학력 백인고학력 엠흑 한트럭,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57438,반대아닌가못배운 연예인 니그로들이나 민주당 뽑지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57439,좌파 머릿속으로 세상을 그림우파 인생은 실전이야 ㅈ만아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57440,존나 천하고 미개한 조선인 주제에ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57441,ㅆㅂ 멕시칸과 16살때부터 애 몇씩 낳는 흑인들은,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57442,지들이 뭔데 저학력이니 뭐니하는거냐씨발 ㅋㅋㅋㅋㅋ아니 저학력이면 무식해서 트럼프뽑는다 이런거임뭔 씨발 뉴스에서 저따구 문구를 쓰고자빠졌냐우리나라도 저학력자들은 다 무식한놈들임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57443,한국 학력이 얼마나 거품이지 모르지 ㅋㅋㅋ 지잡대도 대졸로 처 주는게 한국인데 ㅋㅋㅋ 사실상 한국 고졸이나 지잡대 전문대는 미국 저학력 백인이랑 동급이거나 그 아래일텐데 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57444,스브스왈저학력은 사람도 아니네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57445,이거 캡쳐한거 미시간주 주정부에 보내야되는거 아니냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57446,이짤을 널리 전파시켜야지 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57448,아니 시발 ㅋㅋㅋㅋ 개웃기네 이번주 캐병신 세계는 지금 볼수 있으면 꼭 봐라 또 정신승리 할듯예전에 트럼프 선거 이겼을때 세계는 지금에서 정신승리하던거 핵꿀잼이었는데이번에도 재미 보장잼,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57449,거기 패널로 나와 트럼프보고 끝없이 킥킥대던 머중이 년놈들생각하면 요즘은 어떻게된게 티비에 공사판 김씨보다 덜떨어진인간들이 전문조무사로 나오는지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57450,그중 한년은 생긴게 짱개 냄새가 나던데 검색 해볼까 하다가 귀찮아서 안했다여기에 나오는 새끼들도 큰 흐름을 맞춘 새끼가 하나도 없는데 여기저기 방송질 하면서 돈벌어먹더라정말 밥맛 떨어져서,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57451,존나 저열한 새끼들이네 진짜 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57452,팩트천조국 저학력자들이 저기 앉아있는 놈들 보다 영어 잘함미국 저학력자들 보다 영어 못 하는 새끼들이 저학력 타령 ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57453,민주당 지지자는 깨어있고 배운 사람이라는 인식이 좌파에게 박혀있어서 그런거다ㅋㅋ 태극기 부대 시위 나가는 사람들보고 무식하고 못배운 사람들이 저런데 나가는 거라고 지적함 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57454,누가 캡쳐해서 나사에 제보해라ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57455,전라도는 그럼 저학년 고령자가 많아서 민주당 지지율이 99네 이런 뉴스를 미국이나 일본에서 내보냈으면 지랄 불매운동하고 좆불시위하고 난리났겠지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57456,저거 미시간주정부에 보고하면 개꿀일듯 나름 공영방송이라서 저런 발언한거 파장력크다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ공대생들 Ann Arbor 쪽 유학도 많고 미시간에 공장 존나 많아서 저리 많이 가는데 위험하다 ㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57457,진짜 제정신이 아니네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57458,일베 저학력 보수층 많아 트럼프 지지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57460,SBS 뿐만이 아니라 언론인들 중거진 한 80 이상은 바이든 지지할껄대한민국 일반인들 보다도 훨씬 바이든 지지가 높을꺼임SBS 뿐만이 아니라 어느 방송사를 봐도기자나 앵커 얼굴을 보면 표정이 다 안좋을꺼임트럼프 가 될꺼 같으니까쓰러질듯 쓰러질듯 트럼프 진짜 운빨 하나는 인정바이든이 당선되어야 WTO 유명희 당선 가능성 60 까지팍 올라간다고 외교쪽에서는 바이든 을 밀던데트럼프 가 되면서 유명희 도 이제 아웃되겠네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57461,지랄하네 국제관계 좃도 모르는 병신새끼,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57462,저능 초딩 모임 저질 방송 씨 방 새 K 다른 방송국들도 대부분 그러하다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57463,sbs kbs는 근데 이명박 전대통령이라 호칭함mbc jtbc는 이명박씨라고 함명박이를 좋아하진 않지만 그래도 직선제로 당선된 전직대통령을 이씨라고 하는건 아니지mbc는 공영방송국인데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57464,울나라는 고학력자가 많아서 문재앙 뽑았나 보네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57465,저런 자막을 달다니,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57466,이건 ㄹㅇ 존나 추하네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57467,미시건대학교 무시해ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57468,저학력 백인 드립은 노무 골때리노ㅋㅋㅋㅋㅋ흑인이 성공하면 백인동네로 이사가는건 뭐냐흑인이면 흑인이라는 말 하나로 저능하고 열등함이 상징되는데 백인 앞에 저학력이라는 말을 붙여서 정신승리ㅋㅋㅋ에스빙신 수준 상상을 초월하네,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57469,저학력 시발 ㅋㅋㅋ 아 그래서 u of m 순위가ㅋㅋㅋㅋ 좆같이 방송하노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57470,nhk도 마찬가지야첨엔 남자 백인 노가다 김씨 는 도람푸 인텔리 고학력은 러리 이렇게 구도 짜다가 정작 여자들도많이 찍으니까 한다는 소리가 고졸백인 여자들땜에 졌다고 개소리나 쳐해댐전세계적으로 pc란 정신병이 국민들을 망가뜨리고 있음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57471,저거 찍어서 보내고싶다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57472,ㅇㅂ도 가난한 촌놈백인 사는 텍사스같은데서 도람프 뽑는다 하더라 텍사스가 우리나라보다 경제규모크구 개인소득이 7만불하는곳인데 거기 말타고 댕기는 촌넘들이 자가용비행기로 이동하고자기 헬기타고 멧돼지사냥하는넘들이아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57473,저거 무슨 프로그램이냐미시간하면 앤아버 부터해서 좋은 대학교가 있는데 그냥 미시간이 굉장 종교적이다 보니 보수적인 마인드라서 그런거지뭔 저학력 백인이 많아서 트럼프 뽑는다하노 ㅋㅋ 개븅신 집단들이네 ㅋㅋ 하여간 좌파 대가리 깨진년들 보면 마치 고지식적인 사람만 좌파한다는데 븅신들 ㅋㅋㅋ 그리 따지면 영국에서는 ㄹㅇ 로 모든 상류층 downton abbey 에서만 나올법한 신사분들 집안들은 전부다 보수적인데ㅋㅋ 븅신들,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57475,경상도 저학력고령자 많아 한국당 유리라고 하는거랑 같은거지 ㅋㅋㅋ 전라도는 90퍼가 넘는데 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57476,k 병신,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57477,미국이나 한국이나좌파새끼들 역겨운게선민의식이 가득함누가누굴 가르켜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ오려 헛똑똑 배운놈 위선이 역겨운 놈들인게성실 사는 일반 시민을 늘 가르키려함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57479,미시간에 저학력 백인이 많다고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미시간주에처음 듣는 얘긴데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57480,저것 스샷 떠서 미국 CNN이런데 보내면 SBS 폭발시켜버릴것같은데 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57481,무식한새끼 CNN은 기본적으로 민주당노선인데 폭스뉴스에 보내야지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57482,시발 진짜 좆나 추하다 ㅋㅋㅋㅋ짱깨한테 얼마나 받아먹었길래 상도덕이고 다갔다버렸노 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57484,저학력들은 트럼프지지하나 ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ깨시민 지롤하는거랑 똑같노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57485,아 자기들은 얼마나 고학력이길래 저런 노골적인 말을 언론에서 하는지도대체 한국에서 떠든다고 미국 선거결과가 바뀌는 것도 아닌데 왜 저지랄들인지병신들같이,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57486,의사들은 저학력들이라 문재인 지지 안 해주는건가,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57487,원래 전라도 새기들이 저렇게 비아냥 잘하고이간질 비열한짓 잘함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57488,미친 빨갱이 새끼들 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57489,씨발 저학력 흑인이라고 했으면 폭동 났겠다 개새끼들,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57490,흑인들은 고학력이라 바이든 뽑나봄 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57491,흑인 지지율 높은 민주당에저학력 흑인많아는 안함ㅋ인종주의차별에서유색인종만 적용되고백인은 적용안됨 ㅋㅋ이게 바로 역차별이지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57492,저학력 3040대 보지년들이 대깨문인건 알지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57493,어떡하다 우리는 언론사와 싸우는 형편까지 됐을까언론이 시민을 대변해주지못하고 오려 적이 된 상황 ㅋㅋㅋㅋ 어처구니가 없다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57494,새끼들 인종차별 운운하더니 학력차별하노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57495,서울대생들이 조국반대시위하니까 학력 이딴게 뭔소용이냐니뭐니 지랄하던 새끼들아님 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57496,진짜 역겨운 전라도깽깽이 언론인 씨발,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57497,ㅋㅋㅋㅋㅋㅋㅋ 저게 방송이냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57498,저학력백인 ㄷㄷㄷ 저거 스샷떠서 백악관에 보내줘라 인실좃가즈아,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57499,저학력이라 재앙이 선택ㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57501,ㅋㅋ 미국을 깍아내리네ㅋㅋ 한국주제에 ㅋㅋ 좌파쉐리들은 대가리가 없는색기인가,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57502,한국은 고학력이 많아서문재앙 븅신새끼가 당첨됐지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57503,미시간 폄하 발언,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57504,인종차별 발언을 저렇게 서슴없이 일삼는,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57505,인종역차별 보소 씨발ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57506,디트로이트는 전과자 흑인이 많아 바이든에 유리 이딴소리도 해보지 왜,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57507,오늘 전세계에 기생중인 병신 빨갱이들 다ㅂㄷㅂㄷ거리면서자겠노 개꿀,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57508,그럼 바이든 90 이상인 니그로들은 최소 8할이 대졸 이상임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57509,ㄹㅇㅋㅋㅋㅋ 저학력자잼 ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57510,저학력 동성애하고 흑니거들은 없노 ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57511,맞말임 미국 고학력 higher education 시스템 좌좀 천지임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57512,미국저학력한국 고학력 씨발련들아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ똥남아 짱꼴라 베트남새끼들이 한국 저학력새끼들 까는수준이랑 다를게없누,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57513,ㅋㅋ 실제론 저학력이고 뭐고 에이시언 보면 좆같아서 치를 떪 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57514,화이트칼라 90가 문재인지지 이런거냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57515,만약에 서울 노원구에는 저학력층이 많아 민주당 지지율이 높다고 그랬다면 어떻게 될까,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57516,쟤네들은 학력이우찌되노 세계 500위밖대학나온듯한데,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57517,누런 원숭이가 백인보고 저학력자니 모니하는거 존나웃기내ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57518,어휴 sbs 빨갱이 사상에 물든 쓰레기들,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57519,지금 바이든이 이기고 있는데 그럼 저학력 백인이 바이든 찍었다는 거냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57520,수준 지렸다,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57521,미국은 대학안간 사람들이 너무많다 어렸을때부터 아예 대학갈 생각안하고 기술배우지 원래 한국처럼 자원없는 나라에서나 대학가는거다대학들도 거의 동부 서부에 몰려있고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57522,미시간 트럼프에서 바이든으로 넘겨졌는데 이젠 뭐라그러면서 말바꿀지 궁금하네 암튼 병신새끼들이 미국 전문가랍시고 지랄을 해요,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57523,저학력 백인이래도 지들보단 돈많고 정의롭고 멋지고 인생 제대로 살음,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57524,ㅋㅋㅋ 고학력인 한국사회는 어케 돌아가고 있노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57525,어떤씹새끼덕에 공산화되고있지이래서 머가리를 잘만나야돼,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57526,허경영이 대통령되면 sbs부터 조질걸ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57527,별씨발ㅋㅋㅋㅋ공영방송이 인신공격하노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57528,좌파들 특징 평소에는 부자들 욕하고 가난한 사람 못배운 저학력자들을 위한 세상을 만들어야 한다면서속으로는 무시 ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57529,ㄹㅇ씨발ㅋㅋㅋ 필요할때마다 그때그때 신념이 변함,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57530,ㅆㅂ 솔직 대졸이 고학력이냐요즘 미국도 개나 소나 전부 대학가는데내가 미국 오래살았는데 미국 애들 지적수준 중간이나 중간이하 수준에 철 안들고 세상 물정도 모르는 애들이트럼프 반대한다 나이 좀 있고 쌓아온 커리어나 스스로 만든 비지니스 있는 중상계층 백인들은트럼프 지지하더라 당연한거지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57531,대구경북 ㄷㄷㄷ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57532,지잡나와놓고 고졸저학력이라 인식할거라 생각하니 웃기노 ㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57533,올해 들은 얘기 중에 제일 어처구니가 없네 썅,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57535,시발년놈들 니네들은 엔간 고학력인 모냥이지 ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57536,Sbs는 흑인들이 고소득 고학력이라 생각하는듯 ㅋㅋ대깨문방송답네 ㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57537,그럼 미시건사는 흑인들은 하버드에 연봉 10만달러넘나ㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57538,저학력 백인 이건 또 뭔 헛소리야이 시밸롬들이 공영방송에서 개 씨버럴것들 진짜 아놔,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57539,17만원 월셋방 사는 나로써는 다른세상이구만,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57540,어디 산속에사냐 17월세 반전세냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57541,에엑 로또 몇번 당첨되야 하노 일단 이번주에 하나 될꺼니깐 9개만 더 당첨되면 슈퍼펜트하우스 겟또다제,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57542,니가 잘아네 ㅋㅋㅋㅋㅋ저거 빚좋은 개살구일뿐이다울 아파트 커뮤도 거의다 망했고그나마 돌아가는게 사우나다 ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57543,맞는말 관리비에서 나가는데 몇번이나 가겠냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57544,저런곳에서 사는사람들은 다들 철저한보안과 사생활보호 때문에 사는건데 파티룸있다는 자체가 말이안됨 차라리 밀실룸빠를 하는게 나을듯 나는 맨날 친구들불러서 맥주파티 할듯ㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57545,ㄹㅇ ㅋㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57546,ㅇㄱㄹㅇ 집은 집으로써의 본질에 충실한게 최고,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57547,담배떨어져서 사러나갈려면 등꼴빠질거같아서 저기서 못살겠다 안사요,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57548,안사요 x 못사요 o,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57549,지가 나가겠냐,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57550,저런데 사는사람들이 담배따위를,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57551,저런덴 아줌마한테 시키겠지,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57552,ㅋㅋㅋㅋ존나 별거없네 나는 지구자체가 내 집이자 안방임 ㅅㄱ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57554,자연인 ㅇㅂ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57555,역시 큰물에서 노는 게이는ㅇㅂ ㅋㅋㅋㅋㅋ,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57557,지디랑 동내주민이노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57558,터보832랑도 이웃임,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57559,조금 덜 고급스럽다 뿐이지전부 서민들이 누릴 수 있는거ㅇㅇ차별화는 없고 고급화 전략만 있었지저기 그리고 주차장 하자있음주차장소리 침실로 타고 올라옴,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57560,우째 아노,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
